,x,y,MIC,GMIC,TIC,sym,thresh
0,close_y,distil_joy_mean,0.21654319332642924,0.13865244621988645,0.11979831289799084,LINK,0.5499999999999998
1,close_y,distil_joy_sum_pop,0.27571746007405623,0.2009742248596906,0.15681081161978297,LINK,0.5499999999999998
2,close_y,avg_upvote_ratio,0.18658801676744932,0.11342823238709879,0.09644940440768408,LINK,0.5499999999999998
3,close_y,momentum_pvo,0.26304433648742137,0.17717135728020478,0.14855012528871933,LINK,0.5499999999999998
4,close_y,distil_anger_sum,0.21237479127267558,0.1487109677521602,0.1222021115444931,LINK,0.5499999999999998
5,close_y,gspc_open,0.7473494486318757,0.6757817586243686,0.5280080122138993,LINK,0.5499999999999998
6,close_y,gold,0.4973316221819068,0.44270286248363033,0.3674317776414777,LINK,0.5499999999999998
7,close_y,distil_love_wt_sum_hot,0.21830130946538157,0.15868392510176957,0.1337235414540028,LINK,0.5499999999999998
8,close_y,trend_cci,0.25070043709187234,0.17196584402356993,0.12144403589199015,LINK,0.5499999999999998
9,close_y,distil_surprise_sum_pop,0.2818058933301696,0.2094147646118363,0.15979077455516025,LINK,0.5499999999999998
10,close_y,trend_visual_ichimoku_b,0.7058303153431357,0.501622319779817,0.368772468948031,LINK,0.5499999999999998
11,close_y,vader_neg_sum,0.0,0.0,0.0,LINK,0.5499999999999998
12,close_y,volatility_kcw,0.23595568842820494,0.15770583071504668,0.11808479816655745,LINK,0.5499999999999998
13,close_y,score_total,0.2783178364617077,0.2215868851551209,0.16516589587872849,LINK,0.5499999999999998
14,close_y,momentum_kama,0.5289296105747631,0.4722225517730118,0.3943694041760371,LINK,0.5499999999999998
15,close_y,trend_kst_sig,0.28932278293572095,0.2130497326854102,0.17268441538668122,LINK,0.5499999999999998
16,close_y,distil_sadness_mean_pop,0.29062211936488846,0.22496832317062004,0.1710101832278892,LINK,0.5499999999999998
17,close_y,volatility_dcl,0.7726733193395771,0.5990510195608919,0.44059658508347477,LINK,0.5499999999999998
18,close_y,vader_pos_sum,0.24469055214157867,0.1812580100169671,0.15255511354506995,LINK,0.5499999999999998
19,close_y,roberta_Negative_sum_pop,0.2730763990487688,0.2010931047881705,0.16210639757548984,LINK,0.5499999999999998
20,close_y,trend_adx_neg,0.20697883610876436,0.1380725211657328,0.10719768936828299,LINK,0.5499999999999998
21,close_y,distil_fear_wt_sum,0.314304843985857,0.25136047303356374,0.16936191023893052,LINK,0.5499999999999998
22,close_y,momentum_uo,0.2782757939289632,0.19903543620272107,0.14463952611558256,LINK,0.5499999999999998
23,close_y,vader_neg_wt_sum_hot,0.0,0.0,0.0,LINK,0.5499999999999998
24,close_y,trend_macd,0.3326776468186866,0.24875164339363592,0.19012057820127823,LINK,0.5499999999999998
25,close_y,open,0.5651090326209853,0.5103276990219223,0.3870095004169872,LINK,0.5499999999999998
26,close_y,distil_love_wt_sum_pop,0.2644468482356072,0.19284258408152063,0.17206728207176858,LINK,0.5499999999999998
27,close_y,btc_open,0.6315670998832571,0.5847227348279457,0.48214039890765614,LINK,0.5499999999999998
28,close_y,roberta_pos_vs_neg_mean_pop,0.30374868517424347,0.23377739671264672,0.1816986636270441,LINK,0.5499999999999998
29,close_y,trend_psar_up_indicator,0.12505876051588263,0.04956233013199811,0.03287624886367549,LINK,0.5499999999999998
30,close_y,vader_pos_wt_sum_pop,0.32147767915187697,0.24712391225629685,0.1759066148500264,LINK,0.5499999999999998
31,close_y,trend_aroon_down,0.1602066996285207,0.09317959570901471,0.07078172171869271,LINK,0.5499999999999998
32,close_y,volume_vwap,0.4865872384366268,0.4605308059648087,0.3811096952064856,LINK,0.5499999999999998
33,close_y,vader_compound_mean,0.3285198312857155,0.25662483397348834,0.19310389730222483,LINK,0.5499999999999998
34,close_y,vader_neg_sum_pop,0.0,0.0,0.0,LINK,0.5499999999999998
35,close_y,volatility_bbhi,0.16011063727016187,0.08462617331583988,0.054508944928232154,LINK,0.5499999999999998
36,close_y,momentum_roc,0.21826658134674554,0.14186001374758708,0.1116859844233403,LINK,0.5499999999999998
37,close_y,volatility_bbw,0.2648179639668203,0.1816596397796807,0.1274921351035944,LINK,0.5499999999999998
38,close_y,vader_pos_mean_pop,0.3719258092272798,0.2972826439400842,0.2359330455546782,LINK,0.5499999999999998
39,close_y,distil_joy_mean_hot,0.21930505357340568,0.1459520854755936,0.1251390192698771,LINK,0.5499999999999998
40,close_y,distil_surprise_sum,0.21196685813781996,0.14652303960393762,0.11922725229610252,LINK,0.5499999999999998
41,close_y,volume_nvi,0.4353667853746399,0.30100239034799187,0.19914280421423947,LINK,0.5499999999999998
42,close_y,roberta_Positive_mean_hot,0.2352946923591287,0.16521085985030307,0.13712195513882836,LINK,0.5499999999999998
43,close_y,amd_open,0.43744372151788186,0.3551158155625883,0.29084448453894896,LINK,0.5499999999999998
44,close_y,roberta_Positive_sum,0.1798557688823011,0.12239094094287303,0.11021699086213209,LINK,0.5499999999999998
45,close_y,volatility_ui,0.24596584078710035,0.17835204893103623,0.12945851333383274,LINK,0.5499999999999998
46,close_y,momentum_ppo_signal,0.3003146914056999,0.22590000190383194,0.17401906450153945,LINK,0.5499999999999998
47,close_y,momentum_pvo_hist,0.2316876831681946,0.1503467164435488,0.11924512054417835,LINK,0.5499999999999998
48,close_y,others_cr,0.5739154118888263,0.5158951149839156,0.3934101157478135,LINK,0.5499999999999998
49,close_y,trend_visual_ichimoku_a,0.5347373541860481,0.41897958526309875,0.34226312543508297,LINK,0.5499999999999998
