,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,17,12042.87,11498.04,11974.28,50119.888238837695,11982.8,14.937946428570955,30.90127027034661,38.41313142691217,431203.2249999863,2895.8215563636945,12666.541490172936,1482.3124571118565,8.306249999999732,2.926562499999907,BTC
1,18,12027.57,11674.06,11982.8,50737.2019017841,11865.21,14.895312499999527,30.98521889405493,38.39525028467057,429281.46249998634,2893.0398506163624,12651.321362522267,1485.5888636724817,8.226785714285446,2.795312499999911,BTC
2,19,11971.35,11232.42,11865.21,50644.34316517695,11293.59,14.854687499999526,31.10061172374558,38.41709120699215,427751.89642855787,2890.6071751729855,12634.155015563565,1489.4906284331803,8.45870535714258,2.710937499999913,BTC
3,20,11584.35,11119.32,11293.59,50609.05162723054,11549.06,14.75937499999953,31.238892933299574,38.51227139064121,426663.5513392721,2889.47525198791,12622.536990138058,1493.319330978346,9.036607142856852,2.999999999999905,BTC
4,21,11554.74,11240.38,11549.06,49924.638330355556,11387.41,14.611607142856679,31.397131715075304,38.66552518435764,426065.4517857008,2888.2313861301045,12609.033012389737,1497.6078071866236,9.995089285713965,3.289062499999895,BTC
5,22,11439.48,10765.3,11387.41,47942.20392856991,10872.0,14.413616071428113,31.623287915756713,38.96696207182623,426006.62232141505,2889.9243073053804,12606.126473562656,1501.1632707595343,11.368749999999636,3.204687499999898,BTC
6,23,10873.44,9924.58,10872.0,45965.3539665164,10031.89,14.167633928570977,31.761805727225383,39.253588751382935,426536.08749998646,2889.7971100942505,12600.33641858742,1504.7214601516243,13.192187499999578,3.073437499999902,BTC
7,24,10451.61,9497.12,10031.89,45065.49444196285,10308.51,13.875892857142414,31.873127198218278,39.586949635402235,427702.8718749864,2890.9375432149773,12598.424714878227,1508.6791158675667,15.499999999999506,2.926562499999907,BTC
8,25,10544.97,9764.32,10308.51,44547.06319419501,10360.43,13.540624999999569,31.952497724549087,39.984786581140334,429555.9999999863,2893.7164618354955,12600.250194004202,1510.8541362761966,16.49999999999947,2.795312499999911,BTC
9,26,10474.64,10010.76,10360.43,43622.06112276648,10220.75,13.16406249999958,31.960723133171278,40.32135404433396,429555.9999999863,2895.927072960897,12600.72235041987,1514.0282178333343,18.807812499999397,2.710937499999913,BTC
10,27,10512.89,10079.46,10220.75,40560.49664062371,10326.25,12.748437499999593,31.86743517986264,40.57068325195865,428421.99999998644,2896.44410531171,12594.22075238869,1516.1216318674963,20.631249999999344,2.999999999999905,BTC
11,28,10937.26,10278.31,10326.25,37302.24793080237,10922.16,12.47276785714246,31.721234282424454,40.80770779166774,427707.99999998644,2897.1887952531165,12589.925181797174,1517.3629264558579,22.004910714285018,3.289062499999895,BTC
12,29,10956.06,10576.37,10922.16,36677.41274330239,10770.76,12.216071428571038,31.49858027228187,41.008009707926405,427383.99999998644,2897.4882804869685,12586.212042235926,1516.5589329855297,22.963392857142125,3.204687499999898,BTC
13,30,10805.7,9870.07,10770.76,37687.15903348095,10131.67,11.983928571428189,31.240461946809997,41.13189763511799,427419.99999998644,2894.5460025786433,12577.539459882068,1516.7687082290167,23.5412946428564,3.073437499999902,BTC
14,31,10231.99,9777.06,10131.67,37263.8911138381,10104.11,11.781919642856767,30.93524539513149,41.146275293825745,427785.99999998644,2890.943168531053,12568.135109165338,1518.4289301463054,23.773214285713532,2.926562499999907,BTC
15,32,10468.14,10053.67,10104.11,37894.73761607022,10410.49,11.615624999999628,30.783281131726376,41.25293224283496,428451.99999998644,2889.685017776397,12564.774120657385,1521.1619913918148,23.693749999999255,2.795312499999911,BTC
16,33,10430.99,9911.2,10410.49,37774.21920089166,10150.07,11.57499999999963,30.735698585849867,41.400805625743914,429387.99999998644,2891.582626942134,12573.46212463339,1523.8761203765382,23.337499999999267,2.710937499999913,BTC
17,34,10353.95,9907.03,10150.07,36884.87676115954,10141.75,11.549999999999631,30.756149486557792,41.512441843746764,430563.9999999863,2893.743037686937,12583.30454472093,1525.6380640846853,22.73906249999928,2.999999999999905,BTC
18,35,10626.93,10141.75,10141.75,35391.51620312388,10364.91,11.430580357142492,30.848238824519804,41.635449716021704,431949.9999999863,2897.7992220741444,12599.26334751634,1527.3065927777484,21.933035714285015,3.289062499999895,BTC
19,36,10381.92,10038.26,10364.91,33117.349874998945,10175.47,11.306696428571069,30.967774584036924,41.70325042179519,433515.9999999862,2902.2145415713885,12617.540831647199,1528.547043337092,20.954017857142194,3.204687499999898,BTC
20,37,10281.59,9600.83,10175.47,31851.26405580256,9722.83,11.183928571428217,31.034988912513285,41.73882854751045,435231.9999999862,2904.7987702505006,12631.421999685701,1529.4830060685895,19.83660714285651,3.073437499999902,BTC
21,38,9724.52,9344.69,9722.83,32195.53031473112,9492.81,11.067857142856791,31.02252685427567,41.84052163873266,437067.9999999861,2908.8102219171965,12650.4323512482,1529.7287437710957,18.615401785713697,2.926562499999907,BTC
22,39,9699.85,9368.27,9492.81,34158.59598660606,9587.25,10.964062499999653,30.97375223977126,41.92414832711085,438993.9999999861,2911.5759398323216,12660.72500523118,1529.7308263233242,17.32499999999945,2.795312499999911,BTC
23,40,9714.11,9512.03,9587.25,35559.01350446316,9624.54,10.878124999999656,30.891600410852135,42.085667389629926,440979.999999986,2915.1126312254933,12674.533781432698,1529.8766999107968,15.999999999999488,2.710937499999913,BTC
