,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,558,0.05075,0.02221,0.0458,3644575535.4616313,0.02833,42.259374999998656,89.41452896935316,133.58341507911257,484931.6611606988,3813.605243955218,14713.93701564197,1852.136520412931,17.32499999999945,2.710937499999913,DOGE
1,559,0.04865,0.02685,0.02833,3752188414.4392543,0.03705,44.43281249999859,89.23819857835485,134.0526465041254,494382.4499999843,3817.401512854319,14724.488442338747,1850.219422476573,15.999999999999488,2.999999999999905,DOGE
2,560,0.04383,0.03281,0.03705,3830832038.0575686,0.03476,45.929017857141396,89.09978112663259,134.62234954492956,503975.99999998393,3821.726420320662,14743.141556875576,1847.4172800335978,14.674999999999532,3.289062499999895,DOGE
3,561,0.03526,0.02882,0.03476,3853966825.645729,0.03129,46.76450892856994,89.13533927712838,135.22463170119264,513569.54999998363,3827.2945108139998,14767.28540758358,1845.1897795267878,13.384598214285287,3.204687499999898,DOGE
4,562,0.03993,0.03103,0.03129,3787309907.922604,0.03735,46.913616071427086,89.20895097255423,136.08482027734595,523020.338839269,3832.8206885200375,14800.450900704045,1841.8958316802393,12.163392857142465,3.073437499999902,DOGE
5,563,0.05965,0.03593,0.03735,3695134765.1415696,0.05309,46.35066964285568,89.265011400833,136.85494655199983,532185.6053571259,3839.7998836516113,14848.166532679492,1840.18947217118,11.045982142856786,2.926562499999907,DOGE
6,564,0.05456,0.04284,0.05309,3540943548.5220003,0.04682,45.049999999998576,89.29773660727625,137.93363526548225,540922.5883928399,3850.9110680170193,14900.851009041446,1837.736508887096,10.066964285713961,2.795312499999911,DOGE
7,565,0.05886,0.0445,0.04682,3335846892.6425624,0.05767,43.40781249999862,89.56457349572577,139.21862051486525,549088.5267856967,3861.5056066239354,14948.810767690999,1834.4374286378545,9.260937499999702,2.710937499999913,DOGE
8,566,0.08769,0.05314,0.05767,3046945515.849537,0.07812,40.82031249999871,89.84170732497886,140.58732441492992,556540.6593749822,3872.5335371288697,15003.555460030213,1831.3876076289002,8.662499999999719,2.999999999999905,DOGE
9,567,0.0854,0.06265,0.07812,2698884604.7255726,0.07881,39.924776785713014,90.34802643400995,142.30615199633553,563136.2249999819,3884.844684709698,15063.196869113986,1827.1836793898951,8.306249999999732,3.289062499999895,DOGE
10,568,0.08379,0.06273,0.07881,2278801169.677303,0.07005,38.858482142855905,90.7763723254175,143.93958384649633,568732.4624999817,3896.052753557353,15125.204596600728,1823.5560188292875,8.226785714285446,3.204687499999898,DOGE
11,569,0.08136,0.06745,0.07005,1813570086.6721385,0.0727,37.65714285714166,91.16024765286836,145.4257997206233,573186.6107142674,3906.002762113173,15181.642451694543,1820.003387968823,8.45870535714258,3.073437499999902,DOGE
12,570,0.07508,0.06806,0.0727,1284918087.0443294,0.06975,36.35647321428455,91.47051995992369,146.71605659552512,576355.9084821243,3918.312534931603,15253.194078281456,1817.4751990998916,9.036607142856852,2.926562499999907,DOGE
13,571,0.07312,0.06084,0.06975,1145816598.563325,0.07006,34.99218749999888,91.57233694450902,147.59030255589698,578097.5946428386,3924.6962669916256,15308.64325670466,1815.7682152611292,9.995089285713965,2.795312499999911,DOGE
14,572,0.0719,0.06577,0.07006,1286540695.8042066,0.06633,33.810937499998914,91.49655776704772,148.2559382540792,578268.9080356958,3929.959755924645,15362.573392813056,1813.1550689969165,11.368749999999636,2.710937499999913,DOGE
15,573,0.06649,0.05564,0.06633,1217014121.33703,0.0627,32.55937499999895,91.29837481804967,148.65799531254976,576727.0874999815,3930.3276975902945,15390.887346321702,1811.2615411757843,14.373437499999541,2.999999999999905,DOGE
16,574,0.06405,0.04755,0.0627,1151848265.860213,0.05655,30.80736607142759,90.94482382365346,148.78593127045838,573740.7843749817,3925.0746669223076,15391.003051103375,1810.3629432677644,17.42499999999945,3.289062499999895,DOGE
17,575,0.05982,0.0508,0.05655,1017055898.4350388,0.05352,28.924776785713366,90.63851833172917,148.84489134719917,568603.4499999818,3919.2832020349624,15382.720965139715,1808.1333416257007,18.762499999999406,3.204687499999898,DOGE
18,576,0.05519,0.04791,0.05352,813466707.2793131,0.0495,26.943973214284856,90.4954133118873,149.01901901108405,568720.9964285532,3915.961602456105,15377.07751464795,1806.5180249622313,19.72499999999937,3.073437499999902,DOGE
19,577,0.06514,0.04894,0.0495,598172819.6441078,0.05897,24.89732142857064,90.27440892627975,149.04622622898174,568707.9357142675,3913.748149871701,15380.693930489184,1803.807712881848,20.343749999999353,2.926562499999907,DOGE
20,578,0.05969,0.05389,0.05897,586018912.0875971,0.0551,22.817187499999275,89.92762569869986,148.67109229223595,568575.1517856962,3906.825273350182,15363.770972551129,1799.5245613915006,20.649999999999345,2.795312499999911,DOGE
21,579,0.06064,0.05215,0.0551,471395939.76063675,0.05422,20.651562499999347,89.42118176562161,148.00537193502225,568333.5285714105,3900.7845906392636,15348.142590331541,1792.5180655342622,20.67499999999935,2.710937499999913,DOGE
22,580,0.05979,0.05344,0.05422,327297109.2274648,0.05613,18.548437499999405,88.77875322273516,146.9827775035539,567993.9499999818,3894.7493462152606,15333.296485900391,1785.7835561206796,20.449999999999356,2.999999999999905,DOGE
23,581,0.06077,0.04803,0.05613,392679262.5180879,0.0536,16.83258928571375,88.0599070072146,145.75150914702633,567567.2999999819,3887.8523785181173,15313.51453857373,1779.297930581173,20.00624999999937,3.289062499999895,DOGE
