,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,353,6.506,5.71,6.506,7802941.326792163,6.082,40.35044642857015,53.8875001975451,101.70899017197421,488911.77499998454,3176.6704782757424,12141.484828839599,1794.427046421539,8.267857142856872,2.926562499999907,LINK
1,354,6.208,5.713,6.082,8302051.14503545,6.142,42.37187499999866,53.88637749893151,102.29449285779354,488704.3785714131,3186.892398616143,12171.371068027654,1794.3847456522778,8.524553571428294,2.795312499999911,LINK
2,355,6.27,5.942,6.142,8571740.571089016,6.1,43.95624999999861,54.03937515871692,102.89452838045884,488556.80803569884,3197.5404621668213,12205.508050536722,1795.442714037157,9.116071428571134,2.710937499999913,LINK
3,356,7.397,6.097,6.1,8552638.088455087,7.349,45.21249999999856,54.25681490727659,103.24545747041374,488475.71071427024,3204.1107455116344,12231.559120613798,1798.0813095909634,10.075892857142533,2.999999999999905,LINK
4,357,8.521,6.866,7.349,8718779.887870256,7.175,46.01383928571283,54.63884618537593,103.4148398246051,488467.733928556,3208.0737301416743,12251.945439583526,1800.3251041956737,11.437499999999634,3.289062499999895,LINK
5,358,8.412,7.0,7.175,8774023.89884794,8.124,46.433482142855674,54.78371221763574,103.46594985212269,488539.52499998454,3210.33646103985,12267.046715218286,1802.8453974859478,13.234374999999575,3.204687499999898,LINK
6,359,8.885,7.843,8.124,8673837.313450618,8.63,46.46026785714138,55.164194130895766,103.48653247526383,488697.73124998447,3211.921834237133,12281.88732256169,1806.149772889216,15.499999999999506,3.073437499999902,LINK
7,360,8.863,7.961,8.63,8473900.201841246,8.344,46.08303571428425,55.650408491064745,103.43702620437837,488948.9999999845,3213.2124790190624,12300.212948608005,1812.3219824926616,16.49999999999947,2.926562499999907,LINK
8,361,8.639,8.201,8.344,8249199.611798842,8.255,45.29062499999856,56.38956225429082,103.32778743845746,488948.9999999845,3215.4254469734256,12325.682631138001,1816.9327852248566,18.807812499999397,2.795312499999911,LINK
9,362,8.26,7.649,8.255,7743766.294432791,7.974,42.93281249999863,57.300754140954226,103.25701089075302,489484.8656249845,3218.5440682546396,12355.876952034692,1823.5748798914738,20.631249999999344,2.710937499999913,LINK
10,363,8.206,7.783,7.974,7208744.508912717,8.087,40.559374999998695,58.3612429627332,103.17029126711924,489822.26249998447,3221.9284483227375,12386.519330923502,1831.4050328662831,22.004910714285018,2.999999999999905,LINK
11,364,8.136,7.138,8.087,6512729.371010954,7.237,38.71830357142733,59.54955342667252,102.92262565578406,489975.3669642702,3225.3601556504445,12415.732395498699,1840.765478243088,22.963392857142125,3.289062499999895,LINK
12,365,7.679,6.987,7.237,6140270.328720786,7.317,36.9575892857131,60.53585048573164,102.60466759715436,489958.3553571273,3227.6286948066772,12442.546177018996,1848.4325077328774,23.5412946428564,3.204687499999898,LINK
13,366,7.645,7.096,7.317,5871353.857935078,7.485,35.24709821428458,61.69276128240797,102.38986822706988,489785.4040178416,3230.5831421987327,12459.000814818937,1856.4239618573276,23.773214285713532,3.073437499999902,LINK
14,367,8.098,7.418,7.485,5725581.4188725855,7.914,33.55669642857035,62.93384608966764,102.28231252601843,489470.68928569875,3232.419965798411,12475.068507384854,1866.6211963108012,23.693749999999255,2.926562499999907,LINK
15,368,7.936,7.393,7.914,5080143.159504303,7.444,31.856249999998983,64.40086156129632,102.44387562785501,489028.38749998447,3235.175909532716,12486.516337585048,1879.3633377074596,23.337499999999267,2.795312499999911,LINK
