,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,515,664.2,629.63,643.16,604975.7394977487,654.55,12.937499999999586,94.05363228320776,131.5583531686196,465388.9703124852,3688.9134635379155,14383.313931055973,1866.6684498105135,20.631249999999344,2.795312499999911,ETH
1,516,669.79,646.4,654.55,555227.9520312321,658.7,12.070312499999613,93.91602752889608,131.37648535455554,466035.58124998515,3690.783343560237,14383.327497645329,1869.6098565509747,22.004910714285018,2.710937499999913,ETH
2,517,661.05,621.84,658.7,507526.4473593584,638.17,11.906249999999616,93.88415466206115,131.31189069747506,466329.00133927085,3694.475360379782,14388.74881177584,1872.495059204042,22.963392857142125,2.999999999999905,ETH
3,518,647.83,596.6,638.17,525070.4234486436,607.9,12.212723214285317,93.86162111758887,131.30757318223806,466296.399107128,3701.717149843371,14405.515078952872,1874.1722254071321,23.5412946428564,3.289062499999895,ETH
4,519,637.85,587.94,607.9,543334.1407231966,637.23,13.05714285714243,93.87126810550393,131.31469271182596,465964.9430803423,3707.9827654156184,14411.393213544112,1875.827804047661,23.773214285713532,3.204687499999898,ETH
5,520,638.29,552.44,637.23,615752.1572834622,585.25,14.380357142856676,93.8477257336859,131.50781462192114,465361.8017856995,3711.1847647529503,14403.152858624679,1880.74177671154,23.693749999999255,3.073437499999902,ETH
6,521,614.84,565.82,585.25,699158.6161517631,612.32,16.123214285713765,93.54271902015932,131.41612534863188,464514.14374998526,3714.0466021945313,14403.560979134236,1886.8546975543918,23.337499999999267,2.926562499999907,ETH
7,522,633.8,604.38,612.32,802474.9655468491,626.83,18.22656249999941,93.17419923203035,131.11371670109466,463449.1374999853,3716.1873111178716,14410.165960256938,1894.5281970432222,22.73906249999928,2.795312499999911,ETH
8,523,651.93,615.66,626.83,887618.9038481859,636.07,21.221874999999315,92.87494495766205,130.86753677980823,462193.9515624853,3718.541085433841,14420.712133788606,1900.70955581659,21.933035714285015,2.710937499999913,ETH
9,524,714.04,625.57,636.07,867687.6645981862,683.98,24.24062499999922,92.59770618165946,130.70225388322143,460775.7544642711,3722.2032953533626,14440.317851910813,1905.0117852074156,20.954017857142194,2.999999999999905,ETH
10,525,746.88,681.29,683.98,969530.2643727368,729.59,27.47499999999912,92.15060790436314,130.4224345002814,459221.71473212825,3726.2857688357667,14457.792282539998,1906.6222736085558,19.83660714285651,3.289062499999895,ETH
11,526,739.39,688.87,729.59,1074622.3355580012,731.55,30.71718749999902,91.95765016759853,130.32807828357826,457559.0008928426,3730.532203347224,14479.010354395812,1906.4721594128682,18.615401785713697,3.204687499999898,ETH
12,527,758.27,717.54,731.55,1167134.0354263023,752.53,33.92812499999892,92.00366371869745,130.43143286364003,455814.78147319984,3733.7768367766143,14495.70815233457,1905.8474268231469,17.32499999999945,3.073437499999902,ETH
13,528,755.68,722.92,752.53,1263744.4000535312,737.15,37.06874999999883,92.1717239737481,130.7689092602007,454016.2249999856,3739.8448350087747,14527.853753443662,1905.2370208194673,15.999999999999488,2.926562499999907,ETH
14,529,749.71,717.14,737.15,1404030.2608392416,730.6,40.09999999999874,92.44217285258134,131.20195182731757,452190.4999999856,3747.141569954889,14563.369646562383,1905.4696715218074,14.674999999999532,2.795312499999911,ETH
15,530,788.27,716.71,730.6,1505122.814437452,774.9,43.27812499999863,92.71578653539635,131.64043014049113,450364.7749999857,3754.968202372841,14605.752526855002,1904.7478168486944,13.384598214285287,2.710937499999913,ETH
16,531,1011.81,770.07,774.9,1591600.3127655745,978.69,46.15937499999853,92.83501861435731,131.90393494196883,448566.21852677147,3760.6438590457265,14637.086883544454,1902.9566783904427,12.163392857142465,2.999999999999905,ETH
17,532,1163.36,889.78,978.69,1614890.7925311986,1043.16,48.65357142856989,92.93250957556835,132.12147441250517,446821.9991071287,3765.6673714227845,14667.82122105143,1900.0874158858653,11.045982142856786,3.289062499999895,ETH
18,533,1133.9,975.69,1043.16,1659305.2092209298,1103.19,50.7705357142841,92.97172794001145,132.25341294833171,445159.28526784305,3768.4810886381856,14695.358383396226,1894.3002505438067,10.066964285713961,3.204687499999898,ETH
19,534,1214.12,1059.19,1103.19,1659367.1548258401,1210.59,52.47790178571263,93.01374354362191,132.37028402941147,443605.24553570023,3770.0347736902395,14726.291648210332,1887.4439071654676,9.260937499999702,3.073437499999902,ETH
20,535,1290.46,1151.6,1210.59,1679944.4903727144,1225.5,53.74330357142688,92.79847337518123,132.37568948609066,442187.048437486,3772.2816725593457,14767.570194134922,1880.2212284904974,8.662499999999719,2.926562499999907,ETH
21,536,1273.69,1067.33,1225.5,1728247.785651731,1216.98,54.53437499999828,92.57197555132977,132.33384658608693,440931.862499986,3774.1931058609985,14802.978535024993,1872.8676410674454,8.306249999999732,2.795312499999911,ETH
22,537,1307.77,1173.77,1216.98,1724908.5925780702,1279.96,54.64999999999827,92.43572761330991,132.3682142598246,439866.85624998604,3777.714739826627,14839.71823468842,1866.6126670019373,8.226785714285446,2.710937499999913,ETH
23,538,1350.09,1163.66,1279.96,1694001.926060214,1255.72,54.28906249999827,92.34070735658624,132.46011271135725,439019.1982142718,3781.4795544759363,14873.97939910841,1860.7228709084054,8.45870535714258,2.999999999999905,ETH
24,539,1259.54,912.42,1255.72,1697394.670776731,1088.37,54.121874999998276,92.25307978050753,132.68641745021944,438416.056919629,3784.868091092671,14905.929542105065,1855.6080924714724,9.036607142856852,3.289062499999895,ETH
