,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,545,14.45,12.34,12.84,806746.0171763136,13.18,67.96093749999785,92.57727341992222,134.16078916957974,440018.9999999861,3822.784917940291,15051.51236354235,1829.9890253883866,18.807812499999397,2.999999999999905,AVAX
1,546,14.06,12.65,13.18,807207.4329129207,12.7,69.77410714285493,92.36195658615364,134.02944292340533,434622.6281249862,3823.650927189297,15039.81987021262,1828.7427978787516,20.631249999999344,3.289062499999895,AVAX
2,547,12.91,11.38,12.7,787979.4260758678,11.75,71.38861607142633,92.1007379225293,133.7797702993623,431224.9124999863,3821.9779994963387,15013.3449700487,1829.5163653509373,22.004910714285018,3.204687499999898,AVAX
3,548,13.13,11.47,11.75,745243.5073013158,12.39,72.76763392856913,91.81945874350117,133.58728979995843,429683.0919642721,3816.763842337351,14965.960750034401,1832.7827718461679,22.963392857142125,3.073437499999902,AVAX
4,549,12.19,10.74,12.39,724412.8900401555,11.34,73.87433035714052,91.47514632258806,133.3777030195466,429854.40535712923,3809.5291643958917,14917.666446576324,1839.4723451886273,23.5412946428564,2.926562499999907,AVAX
5,550,13.17,11.87,11.34,703909.3114486383,12.74,74.67187499999764,91.06395909445338,133.05672022274138,431596.0915178434,3804.4356428417627,14879.051433235785,1844.4325429370838,23.773214285713532,2.795312499999911,AVAX
6,551,13.29,12.39,12.74,653007.6321852471,12.89,74.15312499999764,90.88494829790643,132.95753427232592,434765.38928570045,3802.9338493345954,14851.228812952928,1849.4583897998764,23.693749999999255,2.710937499999913,AVAX
7,552,13.19,12.41,12.89,562468.7729106961,12.5,73.61093749999766,90.63559128386345,132.9425811154459,439219.537499986,3802.1116727010326,14819.320708356112,1850.465487371113,23.337499999999267,2.999999999999905,AVAX
8,553,12.71,11.75,12.5,592925.2209084629,12.19,74.22031249999765,90.2746002231297,132.725867114744,444815.7749999858,3801.616587720477,14783.288635689401,1849.8235018048376,22.73906249999928,3.289062499999895,AVAX
9,554,12.81,11.86,12.19,483316.53296650184,12.2,75.05624999999762,89.98178100074755,132.60694860730428,451411.3406249856,3801.9494886669586,14751.1896525787,1848.9942863736244,21.933035714285015,3.204687499999898,AVAX
10,555,11.46,11.02,12.2,561009.4458437316,11.18,76.07968749999758,89.93307342699308,132.6249205282714,458863.4732142711,3803.6806864601012,14730.774924141551,1849.4156050545237,20.954017857142194,3.073437499999902,AVAX
11,556,13.61,12.0,11.18,657497.0103370323,12.0,77.25156249999756,89.77545981066282,132.74582733085754,467029.411607128,3806.724408558315,14719.168782260973,1851.208240536222,19.83660714285651,2.926562499999907,AVAX
12,557,13.13,10.61,12.0,809736.9074419382,11.63,78.53281249999752,89.5834128260584,133.14818068572026,475766.394642842,3810.2246633255972,14715.131822204125,1852.0337290899504,18.615401785713697,2.795312499999911,AVAX
13,558,13.05,11.37,11.63,903512.1500870246,12.06,81.57187499999743,89.41452896935316,133.58341507911257,484931.6611606988,3813.605243955218,14713.93701564197,1852.136520412931,17.32499999999945,2.710937499999913,AVAX
14,559,14.76,11.34,12.04,1024758.3145088959,13.5,84.01718749999735,89.23819857835485,134.0526465041254,494382.4499999843,3817.401512854319,14724.488442338747,1850.219422476573,15.999999999999488,2.999999999999905,AVAX
15,560,13.79,12.36,13.5,1168821.783932998,13.22,85.99218749999727,89.09978112663259,134.62234954492956,503975.99999998393,3821.726420320662,14743.141556875576,1847.4172800335978,14.674999999999532,3.289062499999895,AVAX
16,561,14.25,12.97,13.22,1265613.1865401384,13.49,87.42031249999722,89.13533927712838,135.22463170119264,513569.54999998363,3827.2945108139998,14767.28540758358,1845.1897795267878,13.384598214285287,3.204687499999898,AVAX
17,562,15.0,13.6,13.49,1369265.4826249566,14.86,88.30937499999719,89.20895097255423,136.08482027734595,523020.338839269,3832.8206885200375,14800.450900704045,1841.8958316802393,12.163392857142465,3.073437499999902,AVAX
18,563,15.53,13.94,14.86,1467279.8276606675,15.31,88.6671874999972,89.265011400833,136.85494655199983,532185.6053571259,3839.7998836516113,14848.166532679492,1840.18947217118,11.045982142856786,2.926562499999907,AVAX
19,564,18.22,15.75,15.31,1533209.56991513,17.93,88.5015624999972,89.29773660727625,137.93363526548225,540922.5883928399,3850.9110680170193,14900.851009041446,1837.736508887096,10.066964285713961,2.795312499999911,AVAX
20,565,18.45,16.23,17.93,1659908.2638035184,18.05,88.11562499999722,89.56457349572577,139.21862051486525,549088.5267856967,3861.5056066239354,14948.810767690999,1834.4374286378545,9.260937499999702,2.710937499999913,AVAX
21,566,24.38,17.86,18.05,1740079.239401731,23.81,87.11249999999725,89.84170732497886,140.58732441492992,556540.6593749822,3872.5335371288697,15003.555460030213,1831.3876076289002,8.662499999999719,2.999999999999905,AVAX
22,567,37.58,28.35,23.81,1783415.1161003897,30.22,86.39174107142584,90.34802643400995,142.30615199633553,563136.2249999819,3884.844684709698,15063.196869113986,1827.1836793898951,8.306249999999732,3.289062499999895,AVAX
23,568,33.13,28.07,30.22,1783387.5125646756,31.74,85.35290178571158,90.7763723254175,143.93958384649633,568732.4624999817,3896.052753557353,15125.204596600728,1823.5560188292875,8.226785714285446,3.204687499999898,AVAX
24,569,60.02,30.26,31.74,1800911.160555747,54.81,84.02834821428303,91.16024765286836,145.4257997206233,573186.6107142674,3906.002762113173,15181.642451694543,1820.003387968823,8.45870535714258,3.073437499999902,AVAX
25,570,60.68,42.26,54.81,1802149.471553514,46.95,82.45044642856881,91.47051995992369,146.71605659552512,576355.9084821243,3918.312534931603,15253.194078281456,1817.4751990998916,9.036607142856852,2.926562499999907,AVAX
26,571,54.22,43.84,46.95,1789115.6082834254,48.53,80.65156249999742,91.57233694450902,147.59030255589698,578097.5946428386,3924.6962669916256,15308.64325670466,1815.7682152611292,9.995089285713965,2.795312499999911,AVAX
27,572,51.33,42.83,48.53,1792218.3647633358,42.96,78.79062499999749,91.49655776704772,148.2559382540792,578268.9080356958,3929.959755924645,15362.573392813056,1813.1550689969165,11.368749999999636,2.710937499999913,AVAX
28,573,44.41,37.6,42.96,1721844.641319142,38.18,76.72656249999756,91.29837481804967,148.65799531254976,576727.0874999815,3930.3276975902945,15390.887346321702,1811.2615411757843,14.373437499999541,2.999999999999905,AVAX
29,574,43.71,34.52,38.18,1567983.025674057,37.94,74.20044642856905,90.94482382365346,148.78593127045838,573740.7843749817,3925.0746669223076,15391.003051103375,1810.3629432677644,17.42499999999945,3.289062499999895,AVAX
30,575,40.19,35.1,37.94,1498828.0637700418,36.14,71.45334821428342,90.63851833172917,148.84489134719917,568603.4499999818,3919.2832020349624,15382.720965139715,1808.1333416257007,18.762499999999406,3.204687499999898,AVAX
31,576,41.52,35.26,36.14,1391173.6759195984,36.89,68.5154017857121,90.4954133118873,149.01901901108405,568720.9964285532,3915.961602456105,15377.07751464795,1806.5180249622313,19.72499999999937,3.073437499999902,AVAX
32,577,43.22,35.15,36.89,1296727.2952499585,41.08,65.4167410714265,90.27440892627975,149.04622622898174,568707.9357142675,3913.748149871701,15380.693930489184,1803.807712881848,20.343749999999353,2.926562499999907,AVAX
33,578,44.65,37.89,41.08,1210794.748834783,38.8,62.187499999998025,89.92762569869986,148.67109229223595,568575.1517856962,3906.825273350182,15363.770972551129,1799.5245613915006,20.649999999999345,2.795312499999911,AVAX
34,579,43.55,33.46,38.8,1086702.8453481798,35.91,59.574999999998106,89.42118176562161,148.00537193502225,568333.5285714105,3900.7845906392636,15348.142590331541,1792.5180655342622,20.67499999999935,2.710937499999913,AVAX
35,580,38.48,34.86,35.91,957935.4555803263,36.19,56.62656249999819,88.77875322273516,146.9827775035539,567993.9499999818,3894.7493462152606,15333.296485900391,1785.7835561206796,20.449999999999356,2.999999999999905,AVAX
36,581,34.16,29.44,36.19,768634.6004508679,32.24,54.74665178571254,88.0599070072146,145.75150914702633,567567.2999999819,3887.8523785181173,15313.51453857373,1779.297930581173,20.00624999999937,3.289062499999895,AVAX
37,582,29.39,24.88,32.24,724560.3796205121,27.55,53.039732142855456,87.07355423824849,143.84132954562958,567064.462499982,3878.8933571950492,15287.025542340474,1770.9602728161933,19.374999999999385,3.204687499999898,AVAX
38,583,31.45,26.77,27.55,664694.930120514,29.93,51.58058035714121,86.20347824096403,141.99600680214567,566496.3214285534,3870.2949320110724,15261.713649422294,1763.5021677289126,18.587499999999412,3.073437499999902,AVAX
39,584,29.93,26.7,29.93,835664.4015981874,26.74,50.4439732142841,85.30505844865256,140.2362581763904,565873.7607142676,3862.911619731235,15234.967376054548,1757.1310221807732,17.67499999999944,2.926562499999907,AVAX
40,585,27.07,25.66,26.74,910699.0526048815,25.97,49.704687499998414,84.39676823104863,138.56616766622648,565207.6642856963,3855.798263004725,15211.923169380798,1750.6896113803848,16.668749999999473,2.795312499999911,AVAX
41,586,26.83,25.09,25.97,997281.3256830038,25.81,48.29843749999846,83.55143557446077,136.95991967916058,564508.9160714105,3849.9167342048504,15196.171073477124,1744.2784462519498,15.599999999999502,2.710937499999913,AVAX
42,587,25.33,23.14,25.81,1034518.3142075563,24.01,47.86093749999847,82.85525482552129,135.42087503841515,563788.399999982,3847.080134636893,15190.57557089621,1738.4164121627255,14.499999999999535,2.999999999999905,AVAX
43,588,28.14,25.8,24.01,1103823.7525401434,27.48,46.07968749999853,82.1992638639015,133.76011308260897,563056.9999999821,3844.812945992483,15189.122974940228,1733.2603587286262,13.399999999999574,3.289062499999895,AVAX
44,589,31.66,25.92,27.48,1178113.5457499623,27.16,44.64218749999857,81.77859453814109,132.4201032451179,562325.5999999822,3845.8955783842775,15199.394090488497,1728.9476102283472,12.331249999999606,3.204687499999898,AVAX
45,590,29.65,26.97,27.16,1245157.4199620136,27.24,43.548437499998606,81.52336280856552,131.19596803358206,561605.0839285536,3848.735656356689,15212.18757542153,1725.3075193132122,11.324999999999637,3.073437499999902,AVAX
46,591,27.06,24.53,27.24,1274503.1732142447,25.76,42.79843749999863,81.31883837835869,130.39219728878152,560906.3357142678,3854.0079666136467,15239.850792366631,1721.1261406216756,10.412499999999664,2.926562499999907,AVAX
