,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
173,708,1.42,1.321,1.326,39532305.88290499,1.371,33.99107142857034,89.95048970154066,199.28471461022966,557675.3194196252,4294.308132171494,16548.535856627892,1772.3956442968617,16.749999999999464,3.204687499999898,ADA
174,709,1.399,1.287,1.371,35662027.12001447,1.384,33.608928571427505,90.58098981380172,200.62259273187817,557600.4749999823,4305.808531079836,16575.136965069923,1775.0053958074818,15.499999999999508,3.073437499999902,ADA
175,710,1.385,1.304,1.384,31303775.701472215,1.336,33.17879464285608,91.17091638530712,201.95808664389375,557524.4999999823,4317.4719026836665,16605.51859893746,1779.2282058442775,14.249999999999545,2.926562499999907,ADA
176,711,1.395,1.286,1.336,26653217.283394232,1.395,32.71406249999895,91.70288526670983,203.3303177424775,557448.5249999823,4330.659771510394,16636.507418822708,1783.629318346239,13.033482142856727,2.795312499999911,ADA
177,712,1.442,1.359,1.395,22608355.644383203,1.405,32.05937499999898,92.24087875910872,204.68225420542473,557373.6805803395,4341.38519810254,16657.425415256515,1786.519735308999,11.883928571428191,2.710937499999913,ADA
178,713,1.494,1.384,1.405,17280254.63448828,1.46,31.459374999998996,92.5894726123099,205.39219546658,557301.0973214109,4348.354473331859,16658.081019373774,1788.9850245338966,10.834821428571079,2.999999999999905,ADA
179,714,1.461,1.378,1.46,11715610.767885778,1.405,30.80513392857044,92.69172719716731,205.26935118947063,557231.9058035538,4354.074207741735,16662.681903947574,1790.8727722167403,9.919642857142538,3.289062499999895,ADA
180,715,1.456,1.391,1.405,10568742.628622424,1.418,30.18772321428475,92.66062441382795,204.7264274937701,557167.2366071251,4353.812949589181,16641.588959829613,1792.9483797617752,9.171874999999705,3.204687499999898,ADA
181,716,1.44,1.401,1.418,16562453.770686965,1.403,29.61383928571334,92.37592578785467,203.54874716826197,557108.2203124823,4353.031319209368,16618.605236815874,1796.2472025189516,8.624999999999721,3.073437499999902,ADA
182,717,1.405,1.32,1.403,20369674.83671363,1.329,29.09017857142764,91.95450193711393,202.46590852055587,557055.9874999824,4351.804872567174,16597.206549943665,1798.9231633594486,8.312499999999732,2.926562499999907,ADA
183,718,1.373,1.288,1.329,22997549.331097484,1.35,28.623437499999085,91.46879210642113,201.52788540975746,557011.6687499824,4349.37695781149,16568.280925423227,1801.23423982342,8.267857142856872,2.795312499999911,ADA
184,719,1.365,1.319,1.35,24847211.727494743,1.336,28.2624999999991,91.04047053881763,200.468717544413,556976.3946428394,4347.954855673515,16544.99431348475,1803.3066298892945,8.524553571428294,2.710937499999913,ADA
185,720,1.367,1.325,1.336,23433345.87247023,1.348,27.956249999999105,90.583300803386,199.3133961949966,556951.295758911,4347.266101183071,16528.152353776677,1805.2752487454522,9.116071428571134,2.999999999999905,ADA
186,721,1.373,1.292,1.348,24169923.86584744,1.314,27.653571428570544,90.05007748603533,198.04782187938056,556937.5026785538,4346.443828582626,16513.10241568376,1806.9837581088987,10.075892857142533,3.289062499999895,ADA
187,722,1.321,1.25,1.314,25608285.715784896,1.265,27.403348214284843,89.46718899181626,196.62317967754822,556936.1459821252,4346.308564540179,16502.581755065392,1808.65315753386,11.437499999999634,3.204687499999898,ADA
188,723,1.289,1.2,1.265,27596432.424139746,1.263,27.212276785713417,88.78444821834283,195.29455288137083,556948.3562499824,4346.399878910472,16486.898735917788,1809.5492141450577,13.234374999999575,3.073437499999902,ADA
189,724,1.289,1.206,1.263,29542009.951139677,1.226,27.087053571427706,88.12236816201612,194.07536210331978,556975.2640624823,4346.488148825371,16465.98743852835,1808.3471860067605,15.499999999999506,2.926562499999907,ADA
190,725,1.245,1.159,1.226,30972056.83944545,1.172,27.034374999999134,87.62795771700716,192.81845640113755,557017.9999999823,4346.164405713623,16452.526521954693,1808.4143072945155,16.49999999999947,2.795312499999911,ADA
191,726,1.195,1.151,1.172,31701071.93957265,1.173,27.060937499999138,87.36247797522947,191.82747909681527,557017.9999999823,4347.101243264196,16445.590895516005,1808.3511830738037,18.807812499999397,2.710937499999913,ADA
192,727,1.218,1.168,1.173,32780396.228773504,1.183,27.173437499999135,87.4381588458987,191.15286136013512,557895.0359374823,4349.877289363178,16443.609002903002,1808.4650677271673,20.631249999999344,2.999999999999905,ADA
193,728,1.191,1.117,1.183,32535388.81208826,1.122,27.20178571428485,87.68151149919778,190.66390519141547,558447.2437499822,4353.772252981865,16446.332319422603,1808.3939958571814,22.004910714285018,3.289062499999895,ADA
194,729,1.136,1.022,1.122,33576967.7986418,1.055,27.27589285714199,87.94656282663065,190.28984572886816,558697.8254464108,4356.9344229560575,16446.543951851458,1808.2300670078248,22.963392857142125,3.204687499999898,ADA
195,730,1.222,1.038,1.055,34266435.55686498,1.169,27.399107142856273,88.48175264426357,189.97119053431314,558669.9830356966,4360.964257158414,16457.308242143376,1807.7079908915355,23.5412946428564,3.073437499999902,ADA
196,731,1.207,1.151,1.169,34206795.18053015,1.186,27.57477678571341,89.66132377726404,190.06935847826765,558386.918526768,4364.211670466693,16459.65733620727,1808.0604682921785,23.773214285713532,2.926562499999907,ADA
197,732,1.207,1.148,1.186,34517201.54246542,1.207,27.806249999999118,90.64976142644593,189.9986208098215,557871.8339285537,4365.879059055734,16463.704310389403,1809.9849147523578,23.693749999999255,2.795312499999911,ADA
198,733,1.249,1.199,1.207,35408819.155130565,1.234,26.873437499999145,91.89620574712463,190.18950763769908,557147.9312499823,4368.101658412248,16459.87555236764,1811.2621274675062,23.337499999999267,2.710937499999913,ADA
199,734,1.239,1.192,1.234,35220204.6145971,1.229,26.456249999999155,93.35448487315563,190.75543052808973,556238.4124999824,4372.943629346436,16472.281555829206,1811.6106565474884,22.73906249999928,2.999999999999905,ADA
200,735,1.399,1.224,1.229,33001832.1635168,1.256,26.17209821428488,95.0962548783817,191.62933303628037,555166.4796874824,4378.6002163476915,16490.143152290908,1812.1779583521677,21.933035714285015,3.289062499999895,ADA
201,736,1.316,1.214,1.256,29808177.00898342,1.28,26.23839285714202,96.91460987499471,192.8549317087384,553955.334821411,4384.614421626361,16509.333405630405,1811.634139960095,20.954017857142194,3.204687499999898,ADA
