,index,high,low,open,volumefrom,close,SearchFrequency,amd_open,nvda_open,retail_sales,gspc_open,nya_open,gold,day_of_month,weekday,symbol
0,1,1.047,0.9957,0.9986,48350.34326398019,0.9991,-0.641168638554618,34.299947691325386,43.62062687046885,477497.1491101225,3006.0196899786447,13184.734524293892,1423.5236210304126,26.6508620689655,1.7162925135672644,USDT
1,2,1.016,0.9769,0.9991,45336.923388974756,1.001,0.8526520568789833,33.73387398397615,43.77556175446135,476286.96791673295,3009.5627782133192,13196.169833224978,1418.6370364529641,25.75738916256156,2.0144520848080383,USDT
2,3,1.031,0.9865,1.001,43048.83302430788,1.0,2.153720637702849,33.2332805998472,43.803133146709115,474614.4496159755,3010.6172663991656,13197.327771457632,1415.5482148213773,24.718527640941417,2.2760718044366577,USDT
3,4,1.007,0.9841,1.0,41421.83236329202,1.002,3.2736895947129656,32.794686310936044,43.716610463078354,472531.1696620584,3009.419532702134,13189.168007411023,1414.1145260168269,23.55822386425833,2.50310155691135,USDT
4,5,1.076,0.9819,1.002,40391.6815992396,0.9996,4.224211418705314,32.41460988924024,43.52926311943529,470088.7035091901,3006.2059552881756,13172.650209504323,1414.1933399204877,22.300424192665556,2.697491226690342,USDT
5,6,1.006,0.9581,0.9996,39894.140925463056,0.9997,5.016938600475877,32.089570106757314,43.25436053164614,467338.626611579,3001.2129123232407,13148.734046156702,1415.6420264135343,20.96907498631635,2.8611906982318605,USDT
6,7,1.022,0.9872,0.9997,39864.97053527482,0.9998,5.663523630820643,31.816085735484812,42.90517211557713,464332.51442343346,2994.676781973281,13118.379185787331,1418.3179553771417,19.58812260536397,2.9961498559941333,USDT
7,8,1.018,0.981,0.9998,40239.930621987325,1.002,6.175619000535589,31.590675547420272,42.494967287094475,461121.9423989618,2986.8339424042465,13082.54529681538,1422.0784966924844,18.181513409961678,3.1043185844353873,USDT
8,9,1.005,0.9507,1.002,40954.78137891301,1.001,6.564877200416703,31.409858314561234,42.03701546206439,457758.4859923725,2977.920771782088,13042.19204766002,1426.7810202407372,16.773193760262718,3.187646768013849,USDT
9,10,1.011,0.9538,1.001,41945.28299936431,1.004,6.842950721259967,31.270152808905237,41.544586056353104,454293.72065787384,2968.173648272757,12998.279106740423,1432.2828959030749,15.387110016420358,3.2480842911877463,USDT
10,11,1.014,0.9831,1.004,43147.195676653646,1.001,7.021492053861367,31.16807780244982,41.030948485826826,450779.2218496743,2957.828950042204,12951.766142475759,1438.4414935606721,14.047208538587846,3.287581038415305,USDT
11,12,1.01,0.972,1.001,44496.27960409348,1.001,7.112153689016884,31.100152067192518,40.50937216635178,447266.5650219822,2947.123055256379,12903.612823285195,1445.114183094704,12.777435686918446,3.3080868941547537,USDT
12,13,1.013,0.9673,1.001,45928.29497499621,1.004,7.126588117522502,31.06289437513087,39.993126513794195,443807.3256290059,2936.2923420812335,12854.778817587907,1452.1583343863447,11.601737821565413,3.311551742864318,USDT
13,14,1.011,0.929,1.004,47379.0019826743,0.9991,7.076447830174205,31.052823498262423,39.49548094402027,440453.0791249538,2925.5731886827184,12806.223793803063,1459.4313173167693,10.544061302682,3.299925469002227,USDT
14,15,1.073,0.9775,0.9991,47806.810265623484,0.9987,7.085714285714061,30.98473011978936,38.84924646190112,436027.2410714147,2910.861522347493,12739.754510061677,1469.5541580472207,9.260937499999702,3.204687499999898,USDT
15,16,1.014,0.9523,0.9987,48758.899323659156,1.001,7.05803571428549,30.90788631098512,38.54146295530332,433468.15937498625,2902.315274865194,12697.981715174683,1475.9770340782788,8.662499999999719,3.073437499999902,USDT
16,17,1.004,0.9582,1.001,50119.888238837695,0.9986,6.941071428571207,30.90127027034661,38.41313142691217,431203.2249999863,2895.8215563636945,12666.541490172936,1482.3124571118565,8.306249999999732,2.926562499999907,USDT
17,18,1.012,0.9826,0.9986,50737.2019017841,0.9987,6.728124999999785,30.98521889405493,38.39525028467057,429281.46249998634,2893.0398506163624,12651.321362522267,1485.5888636724817,8.226785714285446,2.795312499999911,USDT
18,19,1.059,0.9933,0.9987,50644.34316517695,0.9988,6.370312499999796,31.10061172374558,38.41709120699215,427751.89642855787,2890.6071751729855,12634.155015563565,1489.4906284331803,8.45870535714258,2.710937499999913,USDT
19,20,1.002,0.9622,0.9988,50609.05162723054,0.9994,5.918749999999812,31.238892933299574,38.51227139064121,426663.5513392721,2889.47525198791,12622.536990138058,1493.319330978346,9.036607142856852,2.999999999999905,USDT
20,21,1.014,0.9867,0.9994,49924.638330355556,0.9996,5.837053571428385,31.397131715075304,38.66552518435764,426065.4517857008,2888.2313861301045,12609.033012389737,1497.6078071866236,9.995089285713965,3.289062499999895,USDT
21,22,1.05,0.9883,0.9996,47942.20392856991,0.9981,5.788839285714101,31.623287915756713,38.96696207182623,426006.62232141505,2889.9243073053804,12606.126473562656,1501.1632707595343,11.368749999999636,3.204687499999898,USDT
22,23,1.082,0.9877,0.9981,45965.3539665164,0.9983,5.77522321428553,31.761805727225383,39.253588751382935,426536.08749998646,2889.7971100942505,12600.33641858742,1504.7214601516243,13.192187499999578,3.073437499999902,USDT
23,24,1.015,0.9221,0.9983,45065.49444196285,1.001,5.7973214285712436,31.873127198218278,39.586949635402235,427702.8718749864,2890.9375432149773,12598.424714878227,1508.6791158675667,15.499999999999506,2.926562499999907,USDT
24,25,1.021,0.9451,1.001,44547.06319419501,1.003,5.856249999999814,31.952497724549087,39.984786581140334,429555.9999999863,2893.7164618354955,12600.250194004202,1510.8541362761966,16.49999999999947,2.795312499999911,USDT
