,x,y,MIC,GMIC,TIC,sym,thresh
0,close_y,distil_joy_mean,0.6619313750983196,0.6002817757503774,0.4432647528578444,BTC,0.75
1,close_y,distil_joy_sum_pop,0.46499700760185164,0.40556863952571526,0.2918125723765111,BTC,0.75
2,close_y,avg_upvote_ratio,0.38535029379537705,0.3153755046140657,0.21427467538464134,BTC,0.75
3,close_y,momentum_pvo,0.2951730748723745,0.20564449666804613,0.15337702005779572,BTC,0.75
4,close_y,distil_anger_sum,0.3585453303913578,0.32025014647654687,0.26405694246426165,BTC,0.75
5,close_y,gspc_open,1.0000000000000002,0.9998664940545958,0.7991727764349357,BTC,0.75
6,close_y,gold,0.7636408831592502,0.7387814815301567,0.6223696578462327,BTC,0.75
7,close_y,distil_love_wt_sum_hot,0.46556074679877973,0.4090581240476366,0.30928887452297193,BTC,0.75
8,close_y,trend_cci,0.2463795663646938,0.16935815215726904,0.11023020805839993,BTC,0.75
9,close_y,distil_surprise_sum_pop,0.48803915981121904,0.43156284034934145,0.32177746358877396,BTC,0.75
10,close_y,trend_visual_ichimoku_b,1.0000000000000002,0.9957893609781138,0.7517705261480904,BTC,0.75
11,close_y,vader_neg_sum,0.27970359106896525,0.2000941764938391,0.12011967095362963,BTC,0.75
12,close_y,volatility_kcw,0.39032874295873043,0.3416931744921324,0.25332791960047735,BTC,0.75
13,close_y,score_total,0.39039426977245284,0.3346512259726591,0.2573904184144416,BTC,0.75
14,close_y,momentum_kama,1.0000000000000002,1.0000000000000002,0.8031643322416554,BTC,0.75
15,close_y,trend_kst_sig,0.4147275184660969,0.32857173165263354,0.23607462352445335,BTC,0.75
16,close_y,distil_sadness_mean_pop,0.8823641487918894,0.8459984524631934,0.5964442222647222,BTC,0.75
17,close_y,volatility_dcl,0.9999966782033466,0.9998877094026353,0.805417666339935,BTC,0.75
18,close_y,vader_pos_sum,0.20563108403682268,0.13738037637468747,0.10406834143544534,BTC,0.75
19,close_y,roberta_Negative_sum_pop,0.4964523610494141,0.4374640709777678,0.3099581723680161,BTC,0.75
20,close_y,trend_adx_neg,0.3198233085785023,0.23499999212359562,0.15843448626784237,BTC,0.75
21,close_y,distil_fear_wt_sum,0.5617376423438467,0.5110458916034583,0.3634212607860892,BTC,0.75
22,close_y,momentum_uo,0.30714390408647163,0.22698087803738737,0.14225964533226068,BTC,0.75
23,close_y,vader_neg_wt_sum_hot,0.2612483764628208,0.18537674635803594,0.13339710936094681,BTC,0.75
24,close_y,trend_macd,0.7442740110177419,0.68595978536206,0.46154645688291657,BTC,0.75
25,close_y,open,1.0000000000000002,0.9998720421399596,0.788273540159088,BTC,0.75
26,close_y,distil_love_wt_sum_pop,0.6352045025539981,0.5837283222805466,0.4322918429160509,BTC,0.75
27,close_y,btc_open,0.0,0.0,0.0,BTC,0.75
28,close_y,roberta_pos_vs_neg_mean_pop,0.4469996354007935,0.38237562791710705,0.31791557317730446,BTC,0.75
29,close_y,trend_psar_up_indicator,0.11354013673407888,0.04646996416834246,0.030397976715696207,BTC,0.75
30,close_y,vader_pos_wt_sum_pop,0.3836824674785836,0.3266014655989528,0.26082960272467154,BTC,0.75
31,close_y,trend_aroon_down,0.26035743866728306,0.1745254026616789,0.10093451766443874,BTC,0.75
32,close_y,volume_vwap,1.0000000000000002,1.0000000000000002,0.7899505400826717,BTC,0.75
33,close_y,vader_compound_mean,0.19505637417234875,0.1121523966347525,0.08351161265987575,BTC,0.75
34,close_y,vader_neg_sum_pop,0.40197735717095656,0.32196105551510523,0.18523555802129327,BTC,0.75
35,close_y,volatility_bbhi,0.14440459654383725,0.07604599245609495,0.04578879117384396,BTC,0.75
36,close_y,momentum_roc,0.25111649465763997,0.17277302514289392,0.12989913018515095,BTC,0.75
37,close_y,volatility_bbw,0.3277258719698411,0.26786766863108485,0.19703666670867323,BTC,0.75
38,close_y,vader_pos_mean_pop,0.266451124622855,0.1931561867150092,0.15343935775619713,BTC,0.75
39,close_y,distil_joy_mean_hot,0.6704639502729528,0.6112569401348402,0.4508386641310268,BTC,0.75
40,close_y,distil_surprise_sum,0.3184831015229139,0.275284143615383,0.22984761589366567,BTC,0.75
41,close_y,volume_nvi,0.9844277761995951,0.9514325084378724,0.7519130175563363,BTC,0.75
42,close_y,roberta_Positive_mean_hot,0.4322747246483737,0.371468188689871,0.2982842683020713,BTC,0.75
43,close_y,amd_open,0.8715840999404129,0.8347685282586237,0.6739827399690883,BTC,0.75
44,close_y,roberta_Positive_sum,0.3240167547357646,0.27977280619769873,0.23290451338873086,BTC,0.75
45,close_y,volatility_ui,0.29558916827621357,0.22994249552363527,0.18322187225032074,BTC,0.75
46,close_y,momentum_ppo_signal,0.4185808381643086,0.33169963930734175,0.2333486007442794,BTC,0.75
47,close_y,momentum_pvo_hist,0.20036731771327335,0.1278293640229928,0.10866927802417888,BTC,0.75
48,close_y,others_cr,1.0000000000000002,1.0000000000000002,0.7917600117580966,BTC,0.75
49,close_y,trend_visual_ichimoku_a,1.0000000000000002,0.9973196388896068,0.7530686544443382,BTC,0.75
50,close_y,volumefrom,0.3555586721189513,0.25570773609225433,0.16808785691352912,BTC,0.75
51,close_y,volume_mfi,0.3253545245783169,0.22711377737762015,0.14648185679021872,BTC,0.75
52,close_y,momentum_stoch_signal,0.25601682054028746,0.17444471040114984,0.11656547192807515,BTC,0.75
53,close_y,close_y,1.0000000000000002,1.0000000000000002,0.9999993148107978,BTC,0.75
54,close_y,distil_sadness_mean,0.7027289828601753,0.6433760141211755,0.4577997663980512,BTC,0.75
