,x,y,MIC,GMIC,TIC,sym,thresh
0,close_y,volatility_bbli,0.1547204712148847,0.07518651723829949,0.05176792096829158,SHIB,0.5
1,close_y,trend_ichimoku_a,0.7687152331272098,0.680546010981546,0.5475702857358107,SHIB,0.5
2,close_y,roberta_Positive_sum,0.7168128990569952,0.6563524030678037,0.5477908404269649,SHIB,0.5
3,close_y,momentum_kama,0.726084329857042,0.6481679880825557,0.5452633048128751,SHIB,0.5
4,close_y,trend_psar_up_indicator,0.14626086889617324,0.04521965995242711,0.04105146952215322,SHIB,0.5
5,close_y,volatility_atr,0.7138263496695354,0.6593464221727472,0.5961262986107589,SHIB,0.5
6,close_y,vader_neu_mean,0.6869495609777994,0.6219164548377071,0.5184230690345984,SHIB,0.5
7,close_y,distil_joy_wt_sum,0.4745830549905458,0.36976400061608167,0.3230257983880006,SHIB,0.5
8,close_y,momentum_pvo_signal,0.5118753383643667,0.35168303847976184,0.29704478547185875,SHIB,0.5
9,close_y,trend_visual_ichimoku_b,0.8194425130322265,0.5752622425425821,0.5033715993925824,SHIB,0.5
10,close_y,roberta_Negative_sum,0.78751484069665,0.7228393406454048,0.6100290667377932,SHIB,0.5
11,close_y,roberta_Positive_sum_hot,0.7176486890139163,0.6339949259702532,0.5328536889090272,SHIB,0.5
12,close_y,vader_neg_wt_sum_hot,0.0,0.0,0.0,SHIB,0.5
13,close_y,distil_anger_wt_sum,0.4641757442831536,0.41961657669750235,0.35963816520665387,SHIB,0.5
14,close_y,low,0.7386152926934781,0.6565667243784935,0.4907546302324291,SHIB,0.5
15,close_y,gspc_open,0.5836569325846737,0.47962758654073967,0.4032616708370644,SHIB,0.5
16,close_y,vader_neg_mean_pop,0.0,0.0,0.0,SHIB,0.5
17,close_y,joy_vs_fear_mean_pop,0.7440700960839504,0.6784091022213753,0.5433394252636778,SHIB,0.5
18,close_y,num_comments,0.42838532676662844,0.3432480583255388,0.31698857014943665,SHIB,0.5
19,close_y,btc_open,0.5977632291935671,0.5666545017255525,0.48445038819122166,SHIB,0.5
20,close_y,volume_nvi,0.7226885893581773,0.5682125169519842,0.46767844055607827,SHIB,0.5
21,close_y,trend_ichimoku_base,0.830017215710877,0.7462120202954996,0.601618870596987,SHIB,0.5
22,close_y,distil_joy_sum_pop,0.7336143552892052,0.6597372745942279,0.5911431177568156,SHIB,0.5
23,close_y,trend_vortex_ind_neg,0.4721689838160098,0.3463726821362583,0.25673757033221767,SHIB,0.5
24,close_y,others_dr,0.22641076837862373,0.1281250243945133,0.11051839068840197,SHIB,0.5
25,close_y,others_dlr,0.23291167665927714,0.13386298473919794,0.11946504945582337,SHIB,0.5
26,close_y,nvda_open,0.830017215710877,0.7462120202954996,0.5996215976609032,SHIB,0.5
27,close_y,trend_dpo,0.4731837468305104,0.3930989257719362,0.300734554368968,SHIB,0.5
28,close_y,volume_obv,0.7064433388109898,0.5699124546575369,0.5306562722651185,SHIB,0.5
29,close_y,trend_psar_down_indicator,0.15228749859433668,0.057730155938593805,0.04428436755791234,SHIB,0.5
30,close_y,distil_love_mean_hot,0.6943470832414466,0.6217463459476612,0.5187342728365338,SHIB,0.5
31,close_y,vader_pos_mean,0.6534633110875453,0.5524293589024041,0.4223321945643943,SHIB,0.5
32,close_y,daily_popularity_hot,0.42280687327956323,0.36347659531319454,0.3211564074566785,SHIB,0.5
33,close_y,roberta_Negative_mean_hot,0.7450604358857621,0.65929420047914,0.5521999906145363,SHIB,0.5
34,close_y,distil_fear_mean_hot,0.6804775875119937,0.6051854257532493,0.5027123482245405,SHIB,0.5
35,close_y,volume_em,0.24322845132346402,0.15473447846527683,0.1436353679954882,SHIB,0.5
36,close_y,distil_sadness_mean_pop,0.7005033498273071,0.6626803696170739,0.5691230211486156,SHIB,0.5
37,close_y,trend_aroon_down,0.5606076625855676,0.45687897553645807,0.3053619841217835,SHIB,0.5
38,close_y,daily_popularity,0.4463076472442252,0.38303080495418695,0.34409210196245016,SHIB,0.5
39,close_y,roberta_Neutral_mean,0.7490497702621108,0.6629351833079913,0.5546687582923032,SHIB,0.5
40,close_y,volume_fi,0.6055753792539288,0.4705024010365564,0.41048036175435787,SHIB,0.5
41,close_y,volatility_kcli,0.23129507426207183,0.15620256732283302,0.11017733685306373,SHIB,0.5
42,close_y,distil_surprise_mean,0.6685252350284661,0.6003755919747866,0.5063163749662947,SHIB,0.5
43,close_y,distil_joy_mean_hot,0.6705129645962312,0.5821172153098577,0.49841635270378615,SHIB,0.5
44,close_y,volatility_bbm,0.8007158251956509,0.7074845180809174,0.5853831318045464,SHIB,0.5
45,close_y,volatility_dch,0.8432817962078009,0.7236664271389474,0.6294035822539193,SHIB,0.5
46,close_y,momentum_wr,0.410757193223334,0.2957294705174884,0.21220304099333265,SHIB,0.5
47,close_y,trend_adx_pos,0.49947154596616844,0.3608987017067643,0.26856305182194234,SHIB,0.5
48,close_y,distil_anger_wt_sum_hot,0.5519729268548799,0.4746612159848509,0.4175228207659192,SHIB,0.5
49,close_y,distil_sadness_wt_sum_pop,0.7740803526283938,0.7000457206267537,0.5561027263150744,SHIB,0.5
50,close_y,distil_surprise_wt_sum,0.521129913713718,0.39835045539852054,0.3475432272654321,SHIB,0.5
51,close_y,distil_joy_sum,0.780771875584767,0.7183307833044061,0.5699450418674403,SHIB,0.5
52,close_y,distil_anger_sum,0.8152832983054322,0.7277412795253426,0.6062471185874592,SHIB,0.5
53,close_y,roberta_Positive_wt_sum_pop,0.7740803526283938,0.7000457206267537,0.5545775222028995,SHIB,0.5
