,x,y,MIC,GMIC,TIC,sym,thresh
0,close_y,distil_joy_mean,0.2655049781736025,0.20825289272120293,0.17725173607715727,MATIC,0.49999999999999983
1,close_y,distil_joy_sum_pop,0.29597146219445075,0.21711188650821225,0.19940829096619622,MATIC,0.49999999999999983
2,close_y,avg_upvote_ratio,0.24814868019556088,0.21439623824669968,0.18513431641348171,MATIC,0.49999999999999983
3,close_y,momentum_pvo,0.392114206815899,0.2570024474428056,0.22921131018845264,MATIC,0.49999999999999983
4,close_y,distil_anger_sum,0.32213320432766884,0.2509215904053558,0.2170949593274436,MATIC,0.49999999999999983
5,close_y,gspc_open,0.6263722029991521,0.5421276444109862,0.45020101514722716,MATIC,0.49999999999999983
6,close_y,gold,0.3569653148858595,0.3008081145067367,0.252629771750304,MATIC,0.49999999999999983
7,close_y,distil_love_wt_sum_hot,0.35892416759956913,0.25562528342477553,0.19431170083373578,MATIC,0.49999999999999983
8,close_y,trend_cci,0.2418477601111372,0.19021078461785643,0.16406318212711837,MATIC,0.49999999999999983
9,close_y,distil_surprise_sum_pop,0.3165097742748945,0.23724400104796892,0.1942238174657407,MATIC,0.49999999999999983
10,close_y,trend_visual_ichimoku_b,0.6043371710479724,0.44827328359441126,0.3761053623083256,MATIC,0.49999999999999983
11,close_y,vader_neg_sum,0.0,0.0,0.0,MATIC,0.49999999999999983
12,close_y,volatility_kcw,0.24504064408218962,0.14897253004162547,0.1341846926490207,MATIC,0.49999999999999983
13,close_y,score_total,0.3197641844898057,0.2511619953611614,0.22438519099855855,MATIC,0.49999999999999983
14,close_y,momentum_kama,0.4926089874861248,0.3839725470179098,0.29783610352002043,MATIC,0.49999999999999983
15,close_y,trend_kst_sig,0.3574216269961224,0.27486258339623415,0.2404084301809652,MATIC,0.49999999999999983
16,close_y,distil_sadness_mean_pop,0.30430860739332316,0.2240690473033061,0.19802202855832682,MATIC,0.49999999999999983
17,close_y,volatility_dcl,0.6793251158893547,0.5172873411730582,0.3758955290355146,MATIC,0.49999999999999983
18,close_y,vader_pos_sum,0.33851133956745205,0.2602925078597608,0.20575788109746562,MATIC,0.49999999999999983
19,close_y,roberta_Negative_sum_pop,0.2957172410417249,0.2235533548644307,0.19761752670144375,MATIC,0.49999999999999983
20,close_y,trend_adx_neg,0.25376256763750005,0.17746933215061203,0.1602151198891318,MATIC,0.49999999999999983
21,close_y,distil_fear_wt_sum,0.33453383063847414,0.26913697171622825,0.22441289899214006,MATIC,0.49999999999999983
22,close_y,momentum_uo,0.33166084551401764,0.26843978236322963,0.21832661907798853,MATIC,0.49999999999999983
23,close_y,vader_neg_wt_sum_hot,0.0,0.0,0.0,MATIC,0.49999999999999983
24,close_y,trend_macd,0.31315690137545166,0.23048358507012723,0.20846261990888998,MATIC,0.49999999999999983
25,close_y,open,0.33905996319699333,0.26231565312620486,0.23370736175260498,MATIC,0.49999999999999983
26,close_y,distil_love_wt_sum_pop,0.3048981749053446,0.24003848877231937,0.1847068642045174,MATIC,0.49999999999999983
27,close_y,btc_open,0.4098312410782934,0.3326109486364854,0.301212490844739,MATIC,0.49999999999999983
28,close_y,roberta_pos_vs_neg_mean_pop,0.2924690601664075,0.2142796408576312,0.19442080487919022,MATIC,0.49999999999999983
29,close_y,trend_psar_up_indicator,0.1393279645449335,0.06211097686035121,0.041954647877149955,MATIC,0.49999999999999983
30,close_y,vader_pos_wt_sum_pop,0.431047805682516,0.350793435713095,0.26657809347142236,MATIC,0.49999999999999983
31,close_y,trend_aroon_down,0.2962100584498774,0.23737312936273072,0.18294262462535157,MATIC,0.49999999999999983
32,close_y,volume_vwap,0.4504763936383373,0.34111522866986027,0.2798743791872324,MATIC,0.49999999999999983
33,close_y,vader_compound_mean,0.33105700684851624,0.24442603000631383,0.19871390428988928,MATIC,0.49999999999999983
34,close_y,vader_neg_sum_pop,0.0,0.0,0.0,MATIC,0.49999999999999983
35,close_y,volatility_bbhi,0.1738485206174567,0.09970256051145582,0.06652204437440633,MATIC,0.49999999999999983
36,close_y,momentum_roc,0.21799245958559477,0.14262165141727423,0.12118235976521013,MATIC,0.49999999999999983
37,close_y,volatility_bbw,0.28563135494627734,0.1910531013846823,0.1700332363794093,MATIC,0.49999999999999983
38,close_y,vader_pos_mean_pop,0.35116353358464697,0.2696016607927407,0.26532552246403057,MATIC,0.49999999999999983
39,close_y,distil_joy_mean_hot,0.2536777759466803,0.20006542333021968,0.17208980434689417,MATIC,0.49999999999999983
40,close_y,distil_surprise_sum,0.24613711217079293,0.20356809147015154,0.18129086830401905,MATIC,0.49999999999999983
41,close_y,volume_nvi,0.5064577435640968,0.3716737448694827,0.2957293617583029,MATIC,0.49999999999999983
42,close_y,roberta_Positive_mean_hot,0.32614633855627456,0.25215346473247247,0.20814555573816526,MATIC,0.49999999999999983
43,close_y,amd_open,0.5756835607086843,0.4979644527164625,0.42162357486444924,MATIC,0.49999999999999983
44,close_y,roberta_Positive_sum,0.3085179002880517,0.24735865925954248,0.22069032692688492,MATIC,0.49999999999999983
45,close_y,volatility_ui,0.3199930821651308,0.23025910685549683,0.20657936233963936,MATIC,0.49999999999999983
46,close_y,momentum_ppo_signal,0.37733470383536655,0.2927269706384331,0.26209667201184667,MATIC,0.49999999999999983
47,close_y,momentum_pvo_hist,0.37629587989553437,0.3274634011627036,0.25848527550671035,MATIC,0.49999999999999983
48,close_y,others_cr,0.35647934054418495,0.27403848336222,0.2397711784152037,MATIC,0.49999999999999983
