,index,high,low,open,close,conversionType,sym,date,tags,symbol,distil_joy_mean,distil_joy_sum_pop,avg_upvote_ratio,distil_anger_sum,gspc_open,gold,distil_love_wt_sum_hot,distil_surprise_sum_pop,vader_neg_sum,score_total,distil_sadness_mean_pop,vader_pos_sum,roberta_Negative_sum_pop,distil_fear_wt_sum,vader_neg_wt_sum_hot,distil_love_wt_sum_pop,btc_open,roberta_pos_vs_neg_mean_pop,vader_pos_wt_sum_pop,vader_compound_mean,vader_neg_sum_pop,vader_pos_mean_pop,distil_joy_mean_hot,distil_surprise_sum,ixic_open,roberta_Positive_mean_hot,amd_open,roberta_Positive_sum,volumefrom,distil_sadness_mean,vader_neu_wt_sum,distil_joy_wt_sum_hot,day_of_month,vader_compound_wt_sum,roberta_Positive_wt_sum_hot,retail_sales,daily_popularity_pop,vader_pos_wt_sum,roberta_Positive_wt_sum_pop,distil_love_sum_pop,distil_sadness_wt_sum_pop,vader_neg_mean_pop,distil_love_mean_pop,weight,weekday,distil_love_sum_hot,distil_anger_sum_pop,distil_fear_sum_hot,distil_anger_mean_hot,vader_pos_mean_hot,anger_vs_sadness_mean_pop,distil_fear_wt_sum_hot,roberta_Negative_wt_sum_hot,vader_neg_wt_sum,distil_fear_mean_pop,roberta_Negative_mean,distil_surprise_wt_sum_hot,roberta_Negative_wt_sum,joy_vs_fear_mean_pop,roberta_Neutral_sum,roberta_Negative_mean_pop,distil_sadness_sum,distil_sadness_sum_pop,distil_love_wt_sum,distil_sadness_mean_hot,distil_love_sum,vader_neg_mean_hot,distil_love_mean_hot,vader_neu_mean,ups,distil_surprise_mean_pop,vader_neg_sum_hot,roberta_Positive_sum_pop,daily_popularity,distil_love_mean,dji_open,distil_anger_wt_sum,distil_fear_wt_sum_pop,roberta_Negative_wt_sum_pop,distil_joy_wt_sum,distil_fear_mean_hot,nya_open,total_awards_received_total,SearchFrequency,roberta_Neutral_mean,distil_anger_wt_sum_pop,vader_pos_sum_hot,num_comments,roberta_Negative_sum_hot,downs,roberta_Positive_sum_hot,Unnamed: 0,roberta_Positive_mean_pop,vader_neg_wt_sum_pop,daily_popularity_hot,vader_pos_sum_pop,vader_pos_mean,distil_fear_mean,distil_joy_sum_hot,vader_neu_sum,distil_fear_sum_pop,distil_anger_mean_pop,roberta_Negative_sum,distil_anger_sum_hot,distil_anger_mean,vader_pos_wt_sum_hot,distil_surprise_mean_hot,vader_compound_sum,distil_surprise_sum_hot,distil_surprise_mean,distil_surprise_wt_sum_pop,volumeto,roberta_Positive_mean,distil_anger_wt_sum_hot,roberta_Positive_wt_sum,distil_joy_wt_sum_pop,distil_sadness_wt_sum,distil_surprise_wt_sum,distil_joy_sum,distil_fear_sum,roberta_Neutral_wt_sum,vader_neg_mean,distil_sadness_wt_sum_hot,anger_vs_joy_mean_pop,distil_sadness_sum_hot,nvda_open,roberta_Negative_mean_hot,distil_joy_mean_pop
0,535,0.3557,0.2786,0.3342,0.299,direct,ADA,2021-01-07,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",ADA,0.0835305803571402,0.07282611607142625,0.3410999999999892,0.5858035714285528,3772.2816725593457,1880.2212284904974,0.3501778692335683,0.004612499999999853,0.0,45.12321428571286,0.011685491071428201,0.0,0.04445736607142716,43.27234999999863,0.0,0.319456646329056,35844.93091517744,0.04329040178571291,0.0,0.0,0.0,0.0,0.019161830357142248,0.019378794642856526,12949.516333225383,0.04099017857142727,92.79847337518123,0.5774845982142675,151739175.75786573,0.032418973214284684,135.88772321428144,1.190249183450099,8.662499999999719,0.0,1.9877688151290596,442187.048437486,25.50556584821347,0.0,2.1731687000433237,0.005158482142856979,0.8519552719675947,0.0,0.001816741071428514,1.4091517857142413,2.926562499999907,0.004517410714285572,0.17383749999999448,0.09239196428571135,0.03952075892857018,0.0,0.05009129464285555,1.7190580993117757,1.0184497826593466,0.0,0.037254687499998815,0.05266450892856976,0.3391879236088456,14.442287276785258,-0.009807812499999687,0.6635167410714076,0.01622433035714235,0.10374866071428242,0.03152879464285615,1.7740620535713725,0.007348883928571194,0.019999776785713654,0.0,0.001481249999999953,0.44575892857141447,45.12321428571286,0.0017292410714285168,0.0,0.1613484374999949,135.88772321428144,0.006370089285714084,30788.276286096952,58.081259598212455,1.5090921500219763,1.1073279339261606,20.454432812499352,0.030666071428570467,14767.570194134922,0.7294642857142627,15.906026785713783,0.20886629464285048,2.4924136023066663,0.0,69.37834821428353,0.03887901785714163,0.0,0.13174374999999586,8543.499999999727,0.05951473214285524,0.0,25.539957142856334,0.0,0.0,0.14153258928570978,0.0624482142857123,1.4091517857142413,0.10129017857142533,0.061776785714283765,0.16819397321428037,0.13503950892856717,0.17576517857142296,0.0,0.0013984374999999553,0.0,0.004421428571428432,0.0063895089285712255,0.30549957852566767,41548994.6138268,0.1841129464285656,2.0726978510214717,55.85525513392682,1.1661341380267352,10.614177678571094,1.691527008928518,0.26752477678570585,0.41255624999998686,65.59010915178365,0.0,0.8589560195004963,0.03432991071428463,0.02401160714285638,132.37568948609066,0.011738616071428199,0.027446874999999128
1,536,0.321,0.2626,0.299,0.3042,direct,ADA,2021-01-08,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.1019098214285682,0.08333749999999737,0.3937283482142732,0.63058906249998,3774.1931058609985,1872.8676410674454,0.38048287777879575,0.005309821428571261,0.0,46.746651785712814,0.013450669642856716,0.0,0.05029754464285556,45.52089531249856,0.0,0.37376945400571443,36403.8225714274,0.050041741071427,0.0,0.0,0.0,0.0,0.020919866071427907,0.02129129464285647,12950.44822714628,0.04440491071428432,92.57197555132977,0.6387026785714084,156064742.45126292,0.039379241071427325,143.14129464285264,1.3044232185343685,8.306249999999732,0.0,2.1480362048177866,440931.862499986,29.883210937499047,0.0,2.512060937694665,0.005889062499999814,0.9896652547013827,0.0,0.0020850446428570765,1.5437499999999509,2.795312499999911,0.004757812499999851,0.1960343749999938,0.09777767857142547,0.04234910714285581,0.0,0.05639084821428394,1.849979308412794,1.0967714521734568,0.0,0.04289531249999864,0.06000513392856953,0.3702349558370347,15.21584263392809,-0.011378124999999639,0.7211029017856915,0.018402901785713705,0.11810111607142483,0.035993303571427424,1.8888604910713689,0.008013839285714034,0.022028794642856453,0.0,0.0015792410714285216,0.5069196428571268,46.746651785712814,0.001988616071428508,0.0,0.184507142857137,143.14129464285264,0.0073616071428569095,30824.371061487578,60.60775156249809,1.766265313407589,1.2768957592395398,22.067259151785017,0.03287008928571325,14802.978535024993,0.7707589285714043,16.16406249999949,0.23520781249999256,2.857576762679368,0.0,73.24955357142625,0.040924553571427276,0.0,0.1403834821428527,8544.499999999729,0.06844464285714069,0.0,26.98716540178486,0.0,0.0,0.15666785714285217,0.06661249999999791,1.5437499999999509,0.11589397321428203,0.06984151785714064,0.18395803571427993,0.1426761160714241,0.19457098214285093,0.0,0.0014863839285713817,0.0,0.004663169642856997,0.0072426339285712,0.3587121890471552,44122440.31124192,0.21165044642856473,2.2176051750659824,59.01575558035528,1.3590810167529646,11.240376116071076,1.8162491071427995,0.30576183035713317,0.44586361607141445,68.90962812499782,0.0,0.9309189377995014,0.03832433035714164,0.02561361607142776,132.33384658608693,0.012576562499999602,0.03151718749999901
2,537,0.3392,0.2966,0.3042,0.3315,direct,ADA,2021-01-09,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",ADA,0.10316986607142532,0.08763883928571152,0.41209553571427265,0.6368223214285512,3777.714739826627,1866.6126670019373,0.3940836463356705,0.005622321428571251,0.0,47.487723214284216,0.013959598214285272,0.0,0.0525776785714269,46.712124107141385,0.0,0.3927318745459813,36859.12347321313,0.05201383928571263,0.0,0.0,0.0,0.0,0.020984598214285048,0.021607142857142173,12964.625534929137,0.04523303571428429,92.43572761330991,0.647601116071408,157839550.32992804,0.03957566964285589,146.5787946428525,1.3517503227909586,8.226785714285446,0.0,2.21993756499886,439866.85624998604,30.73641406249903,0.0,2.556112520893025,0.006181473214285519,1.025685960958882,0.0,0.0021754464285713595,1.5593749999999507,2.710937499999913,0.004776785714285563,0.2033602678571364,0.09976093749999686,0.043206249999998635,0.0,0.05785959821428388,1.914091459715928,1.1292949845448959,0.0,0.04513749999999856,0.060611160714283796,0.38582957954745084,15.560369419642367,-0.012226339285713898,0.7266933035714054,0.019085937499999393,0.11821718749999625,0.037525669642855954,1.9471116071427956,0.00802834821428546,0.022124776785713583,0.0,0.0016015624999999494,0.5136160714285551,47.487723214284216,0.002072321428571363,0.0,0.19290558035713676,146.5787946428525,0.007431919642856907,30861.970378329792,61.702402232140905,1.8654305460048348,1.299872179637249,22.83211517857071,0.033659151785713215,14839.71823468842,0.7975446428571177,16.378124999999482,0.23787633928570676,2.8588752676752582,0.0,75.52187499999762,0.041272767857141554,0.0,0.14289575892856693,8545.499999999729,0.07109977678571204,0.0,27.837522544641978,0.0,0.0,0.15977723214285208,0.0669160714285693,1.5593749999999507,0.12216183035713898,0.07181919642856915,0.1851053571428513,0.14528660714285258,0.19649508928570805,0.0,0.0014997767857142382,0.0,0.004724553571428422,0.007383258928571194,0.3782293415332607,45950071.759677105,0.21509129464285032,2.2826879748469113,60.55014732142666,1.4156263320378413,11.495243303571065,1.889906473214226,0.3078700892857046,0.45264709821427135,70.46821406249776,0.0,0.9592662991070022,0.038908035714284486,0.025705133928570618,132.3682142598246,0.012684821428571025,0.03291116071428467
3,538,0.3415,0.2797,0.3315,0.3019,direct,ADA,2021-01-10,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",ADA,0.10211852678571107,0.08990669642856858,0.42151406249998663,0.6285924107142659,3781.4795544759363,1860.7228709084054,0.39972836110012744,0.005803124999999816,0.0,47.43080357142707,0.01414040178571384,0.0,0.053660267857141154,47.083636383927086,0.0,0.4020748247256921,37178.48262053454,0.05275044642856976,0.0,0.0,0.0,0.0,0.020579464285713635,0.021465401785713607,12985.999444579666,0.04503549107142714,92.34070735658624,0.6418533482142654,157726883.8071021,0.0388301339285702,147.42366071428106,1.3711025632816587,8.45870535714258,0.0,2.2472951295678,439019.1982142718,30.80736272321331,0.0,2.5365902300684193,0.006331026785714085,1.036538584954913,0.0,0.0022145089285713583,1.5404017857142371,2.999999999999905,0.004700892857142708,0.20606674107142206,0.09969174107142541,0.04310468749999863,0.0,0.057999107142855305,1.940286061286373,1.1395472406691107,0.0,0.04630156249999853,0.05992477678571239,0.3935185241641561,15.63331138392808,-0.012774330357142453,0.7161051339285488,0.01932812499999939,0.11574062499999635,0.03819308035714165,1.9704575892856522,0.007856473214285465,0.021764285714285025,0.0,0.0015904017857142356,0.5080357142856982,47.43080357142707,0.002106919642857076,0.0,0.19683749999999378,147.42366071428106,0.007340401785714053,30894.91468549358,61.71435535714091,1.9190711473553816,1.2907245630470594,23.179018080356414,0.033708258928570364,14873.97939910841,0.8098214285714029,16.42031249999948,0.23480156249999257,2.7888939532487385,0.0,76.49062499999758,0.04080959821428441,0.0,0.14240245535713836,8546.499999999725,0.07207857142856915,0.0,28.19299575892768,0.0,0.0,0.1590450892857093,0.06584799107142648,1.5404017857142371,0.12557812499999602,0.07213950892856913,0.18247812499999425,0.14489598214285254,0.19356093749999387,0.0,0.0014808035714285249,0.0,0.004689955357142709,0.007359821428571195,0.3884323452635834,47175444.59018376,0.2132933035714218,2.3029898197859446,61.004885044640936,1.4373359972855393,11.547571428571063,1.928741294642796,0.303507366071419,0.44927544642855727,70.78540602678346,0.0,0.9683428863760507,0.038612276785713065,0.025256473214284918,132.46011271135725,0.012527455357142463,0.03352723214285608
4,539,0.3035,0.2292,0.3019,0.276,direct,ADA,2021-01-11,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",ADA,0.1075950892857109,0.0959160714285684,0.4311178571428435,0.6609386160714077,3784.868091092671,1855.6080924714724,0.41232490247010267,0.006205803571428376,0.0,46.57589285714139,0.015171651785713804,0.0,0.05690424107142677,47.074921428569965,0.0,0.43735133334891324,37425.09033705238,0.05673013392856964,0.0,0.0,0.0,0.0,0.022179464285713584,0.02180892857142788,13013.692903136793,0.04817299107142705,92.25307978050753,0.6734933035714072,156186311.41719598,0.04238727678571294,147.26696428570963,1.426682341377729,9.036607142856852,0.0,2.3149537637078277,438416.056919629,33.906790848213205,0.0,2.774787206332674,0.006750223214285502,1.1283109230456705,0.0,0.0023790178571427823,1.6046874999999492,3.289062499999895,0.004824776785714133,0.2184734374999931,0.10216651785713962,0.04575691964285569,0.0,0.06181830357142662,1.9901145631062178,1.1672340103619185,0.0,0.049746428571427,0.061658482142855194,0.4064786188402734,15.535554241070939,-0.013729241071428136,0.7476776785714048,0.02060267857142792,0.12116071428571046,0.040706249999998716,1.973748437499938,0.008617857142856872,0.02206696428571359,0.0,0.0016636160714285193,0.5491071428571254,46.57589285714139,0.002269196428571357,0.0,0.2097975446428505,147.26696428570963,0.007617410714285474,30923.313889856723,61.386877008926646,2.083742044411592,1.408952425654017,23.346746428570693,0.035315624999998886,14905.929542105065,0.8075892857142604,16.516294642856614,0.2551531249999919,3.0555998775499784,0.0,76.56830357142618,0.041420758928570126,0.0,0.14762499999999537,8547.499999999724,0.07733281249999756,0.0,28.32860468749911,0.0,0.0,0.17073571428570888,0.06835825892856927,1.6046874999999492,0.13398035714285292,0.07698995535714043,0.18356026785713705,0.14887031249999527,0.2132881696428504,0.0,0.0015473214285713801,0.0,0.0047950892857141336,0.007643749999999758,0.4230188637403622,47961510.86397616,0.23224397321427837,2.3562651678890094,61.082397321426654,1.5654911856861136,11.53902477678535,1.9457178571427955,0.31035223214284735,0.46827723214284234,70.64896116071206,0.0,1.0012109321004088,0.04097276785714157,0.026506919642856307,132.68641745021944,0.013047321428571018,0.03601718749999886
5,540,0.3145,0.2637,0.276,0.2888,direct,ADA,2021-01-12,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.09472767857142557,0.08747165178571152,0.39967254464284446,0.6170468749999805,3789.491248321413,1851.248025921354,0.3935037303708004,0.005639732142856964,0.0,43.699553571427195,0.013872098214285275,0.0,0.05171584821428408,44.600937053570014,0.0,0.39454913341844067,37496.88285937381,0.051501339285712655,0.0,0.0,0.0,0.0,0.020740848214285058,0.019434598214285094,13055.112288120397,0.045853348214284266,92.37674490553698,0.6206397321428374,152855504.12664253,0.0382252232142845,140.28683035713843,1.3609786681518035,9.995089285713965,0.0,2.210739151308161,438084.6008928433,30.23518593749904,0.0,2.483519528546744,0.006148437499999804,1.0163791224449683,0.0,0.002158035714285646,1.4678571428570961,3.204687499999898,0.004521874999999857,0.19860379464285086,0.0967274553571398,0.043892633928570034,0.0,0.056134374999998224,1.890514564889306,1.1096791766422245,0.0,0.044793973214284286,0.054534151785712554,0.3881676562858927,14.741565178570964,-0.011950446428571048,0.6815734374999783,0.018722098214285117,0.11039151785713934,0.03725892857142739,1.883395089285655,0.008159374999999741,0.019698437499999374,0.0,0.001579017857142807,0.4946428571428414,43.699553571427195,0.002048214285714221,0.0,0.19053415178570823,140.28683035713843,0.006645758928571217,30948.30243748158,58.677481249998145,1.8816084714441974,1.262100228108116,22.25952991071358,0.03323124999999895,14936.946568733829,0.7486607142856906,16.491741071428045,0.229012276785707,2.726057479862928,0.0,74.42209821428337,0.039062499999998765,0.0,0.1409790178571384,8548.499999999727,0.07022343749999777,0.0,27.517479017856278,0.0,0.0,0.15130223214285232,0.06440156249999796,1.4678571428570961,0.12099040178571044,0.0700064732142835,0.16569553571428045,0.14276897321428117,0.19729084821427947,0.0,0.0014149553571428124,0.0,0.004513392857142714,0.006633482142856932,0.38100306082720836,48020696.83284893,0.21105267857142188,2.258162780747609,58.267895089283876,1.408948258748316,11.004133035713938,1.8614611607142266,0.27861874999999114,0.42251651785712946,67.27732633928359,0.0,0.9566525600190328,0.03716294642857025,0.025150223214284916,133.0706195150061,0.012222544642856754,0.03284352678571324
6,541,0.3156,0.2708,0.2888,0.3128,direct,ADA,2021-01-13,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.09324441964285418,0.08860781249999719,0.3947171874999874,0.5918203124999812,3798.692678015452,1846.2833199909167,0.384921398674947,0.005758035714285532,0.0,41.7017857142844,0.01388549107142813,0.0,0.052099776785712634,43.15081763392721,0.0,0.40265839430881367,37544.25134151667,0.051770312499998354,0.0,0.0,0.0,0.0,0.02003549107142794,0.01881741071428512,13107.999395969518,0.044498437499998586,92.46796587705319,0.6001441964285524,153696178.5633076,0.037498660714284524,135.02232142856715,1.3350632707359713,11.368749999999636,0.0,2.1570402678885023,438051.9986607004,30.42068705357046,0.0,2.4663367882791882,0.006220982142856945,1.024623843135444,0.0,0.002178124999999931,1.4142857142856693,3.073437499999902,0.004303124999999864,0.19860937499999368,0.09296517857142564,0.04246964285714151,0.0,0.055633258928569664,1.8481858689093518,1.0789744780543025,0.0,0.045648883928569986,0.05300959821428403,0.381634520909033,14.163469196428123,-0.012544196428571026,0.6563580357142649,0.018741071428570833,0.10584241071428234,0.037391741071427384,1.8247287946427992,0.007882589285714038,0.01886026785714226,0.0,0.0015209821428570944,0.4868303571428417,41.7017857142844,0.0020705357142856485,0.0,0.1922082589285653,135.02232142856715,0.006505133928571221,30998.893003190293,55.969979017855366,1.9276610469186124,1.2530418054110888,21.677812276785026,0.03230044642857041,14980.003163582463,0.7330357142856911,16.341071428570906,0.22566183035713566,2.662711154171457,0.0,71.84732142856915,0.03708482142857025,0.0,0.13530825892856715,8549.499999999727,0.07051138392856919,0.0,26.57320781249916,0.0,0.0,0.1501883928571381,0.061421651785712336,1.4142857142856693,0.12321919642856753,0.0695187499999978,0.15784174107142357,0.13646540178570998,0.19297053571427958,0.0,0.0013680803571428134,0.0,0.004313616071428435,0.0065665178571426485,0.3903361789871065,48546155.00423284,0.20812410714285054,2.188565332801734,56.1997533482125,1.4277109966393378,10.577814955356809,1.8212524553570855,0.2678631696428486,0.41098080357141553,64.65906406249795,0.0,0.9322047341696775,0.036414062499998845,0.023989508928570668,133.42189233302648,0.011728124999999628,0.03310468749999895
7,542,0.324,0.2967,0.3128,0.311,direct,ADA,2021-01-14,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.08935602678571146,0.08759776785714009,0.38030535714284514,0.5525535714285539,3804.794642639039,1841.2435034887542,0.3683195573218508,0.005735714285714104,0.0,38.87366071428448,0.013561830357142427,0.0,0.05122031249999837,40.85387566964157,0.0,0.40066598595103703,37298.213203123814,0.05076026785714125,0.0,0.0,0.0,0.0,0.018884821428570828,0.017718080357142296,13158.348797607001,0.04216361607142723,92.55143237794852,0.5650995535714105,147617548.82624757,0.03584687499999886,127.11272321428167,1.2811042694344665,13.192187499999578,0.0,2.0586003946596265,438345.4187499861,29.807937053570488,0.0,2.3852642344050863,0.0061428571428569475,1.00694262814367,0.0,0.002144642857142789,1.3261160714285294,2.926562499999907,0.003991741071428445,0.19379910714285098,0.08716718749999723,0.04013258928571302,0.0,0.05377388392856972,1.7672902525019678,1.0258167344631106,0.0,0.04535758928571285,0.05013124999999841,0.3670700949110855,13.306325223213864,-0.01279977678571388,0.614988616071409,0.018302455357142276,0.09873303571428257,0.03662611607142741,1.7301584821428024,0.007433928571428335,0.017548883928570874,0.0,0.0014305803571428117,0.4667410714285567,38.87366071428448,0.002041517857142792,0.0,0.18918593749999404,127.11272321428167,0.006193749999999804,31023.969716098345,52.1731899553555,1.9255411947614616,1.2116582203274808,20.664923883927916,0.030637499999999034,15001.004748752664,0.7017857142856919,16.058705357142344,0.21658035714285026,2.5294458423921733,0.0,67.96004464285498,0.0343091517857132,0.0,0.12672343749999596,8550.499999999727,0.06906272321428353,0.0,25.132378571427772,0.0,0.0,0.14511919642856683,0.05712031249999819,1.3261160714285294,0.12239888392856757,0.06733571428571214,0.14609174107142395,0.1272488839285674,0.18400401785713702,0.0,0.0012888392857142448,0.0,0.004018973214285586,0.006323214285714085,0.38983458070151905,47312100.704061,0.20000468749999364,2.074273195727641,53.03026674106976,1.410308738128781,9.945686607142543,1.744948883928516,0.25044799107142063,0.38906116071427344,60.776106473212366,0.0,0.8885571943634006,0.03477790178571318,0.02231763392857072,133.66493021079043,0.010974776785713939,0.03255781249999897
8,543,0.3311,0.2775,0.311,0.3027,direct,ADA,2021-01-15,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.07576406249999758,0.07558214285714043,0.32057767857141833,0.4685341517856994,3811.453256007482,1836.117303303251,0.32780073820531697,0.004939955357142699,0.0,34.75111607142746,0.0116354910714282,0.0,0.04388839285714145,37.06940959821311,0.0,0.34450666574429656,36972.43118749883,0.043155580357141475,0.0,0.0,0.0,0.0,0.01585446428571378,0.014913169642856666,13206.685469272737,0.03589575892857028,92.64267764772393,0.4780854910714133,140650955.22734594,0.030612053571427593,114.78616071428206,1.1407058736509217,15.499999999999506,0.0,1.8293012133257542,438992.0296874861,25.005060937499202,0.0,1.996069396700441,0.005281249999999831,0.8579849186938416,0.0,0.001804464285714228,1.1189732142856788,2.795312499999911,0.0033767857142856066,0.1654417410714233,0.07406004464285479,0.03464553571428461,0.0,0.04545156249999855,1.5643966678126928,0.9071416203449347,0.0,0.03839352678571306,0.04180691964285581,0.3274419098723311,11.996911383928191,-0.010481249999999663,0.518694866071412,0.015549999999999503,0.08374776785714019,0.03154486607142756,1.5761857142856643,0.006349330357142656,0.014625223214285247,0.0,0.0011812499999999625,0.3921874999999875,34.75111607142746,0.0017080357142856596,0.0,0.16189218749999484,114.78616071428206,0.005163169642856977,31058.24861188518,46.61671249999852,1.6609712972406647,1.0151628283938456,18.921249107142255,0.0255845982142849,15025.341665430953,0.6549107142856935,15.6390624999995,0.1824037946428513,2.083681585292889,0.0,62.29620535714088,0.029216741071427643,0.0,0.10931830357142508,8551.499999999727,0.058705580357140984,0.0,22.787164732142134,0.0,0.0,0.120400892857139,0.0486287946428556,1.1189732142856788,0.10439665178571095,0.05708705357142675,0.12226116071428182,0.11060535714285362,0.15503504464285223,0.0,0.0010506696428571093,0.0,0.0033763392857141775,0.005270758928571259,0.33529188519162206,45922297.38236686,0.16796316964285177,1.843853575635069,47.972891517855615,1.2039668042313472,8.995149553571144,1.6074910714285204,0.21177633928570752,0.3253700892857039,54.81634419642683,0.0,0.7912553806811046,0.029174776785713355,0.019164285714285106,133.91302599906493,0.009203124999999706,0.027912276785713397
9,544,0.3668,0.3021,0.3027,0.3511,direct,ADA,2021-01-16,"[""mineable"",""dpos"",""pos"",""platform"",""research"",""smart-contracts"",""staking"",""cardano-ecosystem"",""cardano"",""bnb-chain""]",0,0.06419977678571222,0.06432187499999792,0.2646747767857057,0.3691933035714168,3817.878293881976,1832.5625956398512,0.28099212014142055,0.004195758928571293,0.0,27.39665178571341,0.0097564732142854,0.0,0.036919642857141666,31.422575669641848,0.0,0.2931353338261638,36546.154830355976,0.03573437499999884,0.0,0.0,0.0,0.0,0.013289732142856716,0.012416741071428173,13255.209809003134,0.029572991071427624,92.6494676981624,0.3901707589285589,132649596.69001812,0.025183258928570616,95.0285714285684,0.9860251516061306,16.49999999999947,0.0,1.5546313623632508,440018.9999999861,20.419714955356486,0.0,1.6243483747001404,0.00446116071428557,0.7188592507761328,0.0,0.0015044642857142373,0.9084821428571137,2.710937499999913,0.002789508928571339,0.13777165178570985,0.06167187499999802,0.028228794642856235,0.0,0.037028794642855946,1.3428768973432046,0.767646333232445,0.0,0.031992633928570394,0.03326473214285607,0.2843984365325277,9.882318303571115,-0.008483928571428294,0.42157678571427215,0.012900892857142443,0.06766473214285496,0.026662053571427716,1.3275964285713864,0.005264732142856974,0.011734598214285337,0.0,0.0009886160714285394,0.3209821428571325,27.39665178571341,0.00141696428571424,0.0,0.13588638392856706,95.0285714285684,0.004164955357142722,31084.976153999425,37.18064821428452,1.4214657302485512,0.8275237061802959,16.207684821428057,0.02120580357142789,15043.964132036,0.5502232142856968,14.317187499999543,0.15013214285713802,1.6473188253122235,0.0,53.04486607142689,0.02397321428571352,0.0,0.09084910714285423,8552.499999999725,0.048635267857141284,0.0,19.75543816964223,0.0,0.0,0.10218035714285387,0.04059553571428441,0.9084821428571137,0.08786249999999715,0.04678526785714135,0.09680624999999689,0.0910754464285685,0.12077924107142467,0.0,0.0008691964285714005,0.0,0.002816964285714195,0.004487276785714141,0.28611505277970534,44178370.93547405,0.13758392857142412,1.5425443188807444,39.674724553570165,1.0137351731386595,7.496261607142619,1.3937758928570985,0.17535290178570867,0.27215915178570554,45.4715272321414,0.0,0.6756783108845049,0.023276562499999244,0.015901339285713776,134.073587294983,0.007495982142856902,0.0235087053571421
